atleast,agglevel,clusters,method,dimension,TotalSum
AtLeastIn2,Supergroup,Cluster33,Ward,df_LatDephtDistance,25644.1584182156
AtLeastIn2,Supergroup,Cluster33,Ward,df_AbioticsDistance,102644.074915715
AtLeastIn2,Supergroup,Cluster33,Medoid,df_LatDephtDistance,24692.6320430055
AtLeastIn2,Supergroup,Cluster33,Medoid,df_AbioticsDistance,116812.425464675
AtLeastIn2,Supergroup,Cluster34,Ward,df_LatDephtDistance,25134.5753543004
AtLeastIn2,Supergroup,Cluster34,Ward,df_AbioticsDistance,102373.890874206
AtLeastIn2,Supergroup,Cluster34,Medoid,df_LatDephtDistance,23295.2674722966
AtLeastIn2,Supergroup,Cluster34,Medoid,df_AbioticsDistance,99291.91511988
AtLeastIn2,Supergroup,Cluster35,Ward,df_LatDephtDistance,21697.6169086451
AtLeastIn2,Supergroup,Cluster35,Ward,df_AbioticsDistance,100901.34960859
AtLeastIn2,Supergroup,Cluster35,Medoid,df_LatDephtDistance,22173.7514310959
AtLeastIn2,Supergroup,Cluster35,Medoid,df_AbioticsDistance,94400.4263229991
AtLeastIn2,Supergroup,Cluster36,Ward,df_LatDephtDistance,21034.1429840415
AtLeastIn2,Supergroup,Cluster36,Ward,df_AbioticsDistance,100646.979133048
AtLeastIn2,Supergroup,Cluster36,Medoid,df_LatDephtDistance,21395.1903077947
AtLeastIn2,Supergroup,Cluster36,Medoid,df_AbioticsDistance,86086.7461798866
AtLeastIn2,Supergroup,Cluster37,Ward,df_LatDephtDistance,20978.8363226082
AtLeastIn2,Supergroup,Cluster37,Ward,df_AbioticsDistance,100028.476659202
AtLeastIn2,Supergroup,Cluster37,Medoid,df_LatDephtDistance,19660.3036863882
AtLeastIn2,Supergroup,Cluster37,Medoid,df_AbioticsDistance,84449.1624667164
AtLeastIn2,Supergroup,Cluster38,Ward,df_LatDephtDistance,20419.490224383
AtLeastIn2,Supergroup,Cluster38,Ward,df_AbioticsDistance,94811.0361911912
AtLeastIn2,Supergroup,Cluster38,Medoid,df_LatDephtDistance,17715.0433974182
AtLeastIn2,Supergroup,Cluster38,Medoid,df_AbioticsDistance,74156.1798621776
AtLeastIn2,Supergroup,Cluster39,Ward,df_LatDephtDistance,20019.6820689368
AtLeastIn2,Supergroup,Cluster39,Ward,df_AbioticsDistance,92851.4153550804
AtLeastIn2,Supergroup,Cluster39,Medoid,df_LatDephtDistance,17228.0139761617
AtLeastIn2,Supergroup,Cluster39,Medoid,df_AbioticsDistance,73876.4238233854
AtLeastIn2,Supergroup,Cluster40,Ward,df_LatDephtDistance,19612.6415087496
AtLeastIn2,Supergroup,Cluster40,Ward,df_AbioticsDistance,92332.3539558627
AtLeastIn2,Supergroup,Cluster40,Medoid,df_LatDephtDistance,15211.0966047657
AtLeastIn2,Supergroup,Cluster40,Medoid,df_AbioticsDistance,73011.5433123009
AtLeastIn2,Supergroup,Cluster41,Ward,df_LatDephtDistance,18977.3278210572
AtLeastIn2,Supergroup,Cluster41,Ward,df_AbioticsDistance,90892.8827106265
AtLeastIn2,Supergroup,Cluster41,Medoid,df_LatDephtDistance,14768.7906945269
AtLeastIn2,Supergroup,Cluster41,Medoid,df_AbioticsDistance,71789.7167229368
AtLeastIn2,Supergroup,Cluster42,Ward,df_LatDephtDistance,18694.4610459448
AtLeastIn2,Supergroup,Cluster42,Ward,df_AbioticsDistance,88632.806784979
AtLeastIn2,Supergroup,Cluster42,Medoid,df_LatDephtDistance,14691.5125124811
AtLeastIn2,Supergroup,Cluster42,Medoid,df_AbioticsDistance,70793.3798062574
AtLeastIn2,Supergroup,Cluster43,Ward,df_LatDephtDistance,17601.2818052574
AtLeastIn2,Supergroup,Cluster43,Ward,df_AbioticsDistance,83937.1339813822
AtLeastIn2,Supergroup,Cluster43,Medoid,df_LatDephtDistance,14685.1902339551
AtLeastIn2,Supergroup,Cluster43,Medoid,df_AbioticsDistance,70710.5416828496
AtLeastIn2,Supergroup,Cluster44,Ward,df_LatDephtDistance,17383.5558699093
AtLeastIn2,Supergroup,Cluster44,Ward,df_AbioticsDistance,83370.7203204483
AtLeastIn2,Supergroup,Cluster44,Medoid,df_LatDephtDistance,13791.7864216853
AtLeastIn2,Supergroup,Cluster44,Medoid,df_AbioticsDistance,70348.6130728395
AtLeastIn2,Supergroup,Cluster45,Ward,df_LatDephtDistance,17142.153382689
AtLeastIn2,Supergroup,Cluster45,Ward,df_AbioticsDistance,79360.2566462608
AtLeastIn2,Supergroup,Cluster45,Medoid,df_LatDephtDistance,13785.4641431593
AtLeastIn2,Supergroup,Cluster45,Medoid,df_AbioticsDistance,70265.7749494316
AtLeastIn2,Supergroup,Cluster46,Ward,df_LatDephtDistance,17064.8752006432
AtLeastIn2,Supergroup,Cluster46,Ward,df_AbioticsDistance,78363.9197295814
AtLeastIn2,Supergroup,Cluster46,Medoid,df_LatDephtDistance,13428.8580810606
AtLeastIn2,Supergroup,Cluster46,Medoid,df_AbioticsDistance,69851.4937815525
AtLeastIn2,Supergroup,Cluster47,Ward,df_LatDephtDistance,14015.1303194545
AtLeastIn2,Supergroup,Cluster47,Ward,df_AbioticsDistance,63978.1931464367
AtLeastIn2,Supergroup,Cluster47,Medoid,df_LatDephtDistance,13381.6276155706
AtLeastIn2,Supergroup,Cluster47,Medoid,df_AbioticsDistance,69538.4560442898
AtLeastIn2,Supergroup,Cluster48,Ward,df_LatDephtDistance,13899.7677845511
AtLeastIn2,Supergroup,Cluster48,Ward,df_AbioticsDistance,63327.7452867927
AtLeastIn2,Supergroup,Cluster48,Medoid,df_LatDephtDistance,13087.1688021059
AtLeastIn2,Supergroup,Cluster48,Medoid,df_AbioticsDistance,66936.6694943293
AtLeastIn2,Supergroup,Cluster49,Ward,df_LatDephtDistance,13182.6496936756
AtLeastIn2,Supergroup,Cluster49,Ward,df_AbioticsDistance,56094.4316567895
AtLeastIn2,Supergroup,Cluster49,Medoid,df_LatDephtDistance,12527.8227038807
AtLeastIn2,Supergroup,Cluster49,Medoid,df_AbioticsDistance,61719.2290263186
AtLeastIn2,Supergroup,Cluster50,Ward,df_LatDephtDistance,12711.7748132926
AtLeastIn2,Supergroup,Cluster50,Ward,df_AbioticsDistance,55522.5190190011
AtLeastIn2,Supergroup,Cluster50,Medoid,df_LatDephtDistance,11787.3469978139
AtLeastIn2,Supergroup,Cluster50,Medoid,df_AbioticsDistance,56722.2203122857
AtLeastIn2,Division,Cluster01,Ward,df_LatDephtDistance,784802.074533109
AtLeastIn2,Division,Cluster01,Ward,df_AbioticsDistance,4700037.26008162
AtLeastIn2,Division,Cluster01,Medoid,df_LatDephtDistance,784802.074533109
AtLeastIn2,Division,Cluster01,Medoid,df_AbioticsDistance,4700037.26008162
AtLeastIn2,Division,Cluster02,Ward,df_LatDephtDistance,415559.209958271
AtLeastIn2,Division,Cluster02,Ward,df_AbioticsDistance,2226142.08921856
AtLeastIn2,Division,Cluster02,Medoid,df_LatDephtDistance,382459.667434964
AtLeastIn2,Division,Cluster02,Medoid,df_AbioticsDistance,1815762.74416923
AtLeastIn2,Division,Cluster03,Ward,df_LatDephtDistance,257871.624002074
AtLeastIn2,Division,Cluster03,Ward,df_AbioticsDistance,1516051.91261824
AtLeastIn2,Division,Cluster03,Medoid,df_LatDephtDistance,216197.682722839
AtLeastIn2,Division,Cluster03,Medoid,df_AbioticsDistance,1194547.0589716
AtLeastIn2,Division,Cluster04,Ward,df_LatDephtDistance,181018.392051417
AtLeastIn2,Division,Cluster04,Ward,df_AbioticsDistance,768839.022113645
AtLeastIn2,Division,Cluster04,Medoid,df_LatDephtDistance,154680.02442139
AtLeastIn2,Division,Cluster04,Medoid,df_AbioticsDistance,942272.096209788
AtLeastIn2,Division,Cluster05,Ward,df_LatDephtDistance,152182.191973806
AtLeastIn2,Division,Cluster05,Ward,df_AbioticsDistance,645381.003643735
AtLeastIn2,Division,Cluster05,Medoid,df_LatDephtDistance,115821.644553311
AtLeastIn2,Division,Cluster05,Medoid,df_AbioticsDistance,784023.251458962
AtLeastIn2,Division,Cluster06,Ward,df_LatDephtDistance,102245.533412535
AtLeastIn2,Division,Cluster06,Ward,df_AbioticsDistance,545246.70628066
AtLeastIn2,Division,Cluster06,Medoid,df_LatDephtDistance,91269.4796914738
AtLeastIn2,Division,Cluster06,Medoid,df_AbioticsDistance,512806.361439598
AtLeastIn2,Division,Cluster07,Ward,df_LatDephtDistance,87928.0887702443
AtLeastIn2,Division,Cluster07,Ward,df_AbioticsDistance,516157.480562868
AtLeastIn2,Division,Cluster07,Medoid,df_LatDephtDistance,76708.4259729866
AtLeastIn2,Division,Cluster07,Medoid,df_AbioticsDistance,472774.852526933
AtLeastIn2,Division,Cluster08,Ward,df_LatDephtDistance,76517.3846745977
AtLeastIn2,Division,Cluster08,Ward,df_AbioticsDistance,398655.306789537
AtLeastIn2,Division,Cluster08,Medoid,df_LatDephtDistance,66699.8074326332
AtLeastIn2,Division,Cluster08,Medoid,df_AbioticsDistance,459660.11501318
AtLeastIn2,Division,Cluster09,Ward,df_LatDephtDistance,69325.8498359354
AtLeastIn2,Division,Cluster09,Ward,df_AbioticsDistance,353521.906049408
AtLeastIn2,Division,Cluster09,Medoid,df_LatDephtDistance,64036.5627516047
AtLeastIn2,Division,Cluster09,Medoid,df_AbioticsDistance,410727.40618235
AtLeastIn2,Division,Cluster10,Ward,df_LatDephtDistance,62185.8747686916
AtLeastIn2,Division,Cluster10,Ward,df_AbioticsDistance,289238.648332996
AtLeastIn2,Division,Cluster10,Medoid,df_LatDephtDistance,58985.8768361824
AtLeastIn2,Division,Cluster10,Medoid,df_AbioticsDistance,378836.035166095
AtLeastIn2,Division,Cluster11,Ward,df_LatDephtDistance,50724.5976249131
AtLeastIn2,Division,Cluster11,Ward,df_AbioticsDistance,268989.290877915
AtLeastIn2,Division,Cluster11,Medoid,df_LatDephtDistance,52808.7791450303
AtLeastIn2,Division,Cluster11,Medoid,df_AbioticsDistance,320961.71460647
AtLeastIn2,Division,Cluster12,Ward,df_LatDephtDistance,49818.9528949801
AtLeastIn2,Division,Cluster12,Ward,df_AbioticsDistance,246548.749111872
AtLeastIn2,Division,Cluster12,Medoid,df_LatDephtDistance,48666.7609523967
AtLeastIn2,Division,Cluster12,Medoid,df_AbioticsDistance,263927.596756302
AtLeastIn2,Division,Cluster13,Ward,df_LatDephtDistance,44872.7815671363
AtLeastIn2,Division,Cluster13,Ward,df_AbioticsDistance,233162.372031108
AtLeastIn2,Division,Cluster13,Medoid,df_LatDephtDistance,44914.8733445453
AtLeastIn2,Division,Cluster13,Medoid,df_AbioticsDistance,246961.481778731
AtLeastIn2,Division,Cluster14,Ward,df_LatDephtDistance,44101.8306277214
AtLeastIn2,Division,Cluster14,Ward,df_AbioticsDistance,230500.363257324
AtLeastIn2,Division,Cluster14,Medoid,df_LatDephtDistance,43399.789286155
AtLeastIn2,Division,Cluster14,Medoid,df_AbioticsDistance,243517.692400881
AtLeastIn2,Division,Cluster15,Ward,df_LatDephtDistance,41596.6381118776
AtLeastIn2,Division,Cluster15,Ward,df_AbioticsDistance,227865.415359227
AtLeastIn2,Division,Cluster15,Medoid,df_LatDephtDistance,41716.1171156077
AtLeastIn2,Division,Cluster15,Medoid,df_AbioticsDistance,220928.227023293
AtLeastIn2,Division,Cluster16,Ward,df_LatDephtDistance,40353.1987319025
AtLeastIn2,Division,Cluster16,Ward,df_AbioticsDistance,224734.805503667
AtLeastIn2,Division,Cluster16,Medoid,df_LatDephtDistance,39404.0475087443
AtLeastIn2,Division,Cluster16,Medoid,df_AbioticsDistance,208272.323280678
AtLeastIn2,Division,Cluster17,Ward,df_LatDephtDistance,37849.8084625177
AtLeastIn2,Division,Cluster17,Ward,df_AbioticsDistance,208410.144955933
AtLeastIn2,Division,Cluster17,Medoid,df_LatDephtDistance,38824.3465896324
AtLeastIn2,Division,Cluster17,Medoid,df_AbioticsDistance,198305.675776901
AtLeastIn2,Division,Cluster18,Ward,df_LatDephtDistance,34289.617470537
AtLeastIn2,Division,Cluster18,Ward,df_AbioticsDistance,197144.468176166
AtLeastIn2,Division,Cluster18,Medoid,df_LatDephtDistance,36319.7416476418
AtLeastIn2,Division,Cluster18,Medoid,df_AbioticsDistance,196406.27235666
AtLeastIn2,Division,Cluster19,Ward,df_LatDephtDistance,33050.763226698
AtLeastIn2,Division,Cluster19,Ward,df_AbioticsDistance,182685.710493856
AtLeastIn2,Division,Cluster19,Medoid,df_LatDephtDistance,34456.4117188347
AtLeastIn2,Division,Cluster19,Medoid,df_AbioticsDistance,189412.599763073
AtLeastIn2,Division,Cluster20,Ward,df_LatDephtDistance,31207.8179128445
AtLeastIn2,Division,Cluster20,Ward,df_AbioticsDistance,172818.523476226
AtLeastIn2,Division,Cluster20,Medoid,df_LatDephtDistance,33152.7405315808
AtLeastIn2,Division,Cluster20,Medoid,df_AbioticsDistance,179128.942981732
AtLeastIn2,Division,Cluster21,Ward,df_LatDephtDistance,30284.1035729676
AtLeastIn2,Division,Cluster21,Ward,df_AbioticsDistance,158801.064776368
AtLeastIn2,Division,Cluster21,Medoid,df_LatDephtDistance,32403.0269397459
AtLeastIn2,Division,Cluster21,Medoid,df_AbioticsDistance,170120.117442998
AtLeastIn2,Division,Cluster22,Ward,df_LatDephtDistance,30058.7040233216
AtLeastIn2,Division,Cluster22,Ward,df_AbioticsDistance,158510.465846071
AtLeastIn2,Division,Cluster22,Medoid,df_LatDephtDistance,31231.3871193724
AtLeastIn2,Division,Cluster22,Medoid,df_AbioticsDistance,166503.40156733
AtLeastIn2,Division,Cluster23,Ward,df_LatDephtDistance,29499.4624362727
AtLeastIn2,Division,Cluster23,Ward,df_AbioticsDistance,153866.128577193
AtLeastIn2,Division,Cluster23,Medoid,df_LatDephtDistance,30669.9026845594
AtLeastIn2,Division,Cluster23,Medoid,df_AbioticsDistance,156574.482827293
AtLeastIn2,Division,Cluster24,Ward,df_LatDephtDistance,29407.1806738485
AtLeastIn2,Division,Cluster24,Ward,df_AbioticsDistance,151330.734714998
AtLeastIn2,Division,Cluster24,Medoid,df_LatDephtDistance,30480.9121300265
AtLeastIn2,Division,Cluster24,Medoid,df_AbioticsDistance,152561.713909412
AtLeastIn2,Division,Cluster25,Ward,df_LatDephtDistance,29373.2359416721
AtLeastIn2,Division,Cluster25,Ward,df_AbioticsDistance,151184.389929868
AtLeastIn2,Division,Cluster25,Medoid,df_LatDephtDistance,30364.9981072421
AtLeastIn2,Division,Cluster25,Medoid,df_AbioticsDistance,151567.358265364
AtLeastIn2,Division,Cluster26,Ward,df_LatDephtDistance,29060.0808147394
AtLeastIn2,Division,Cluster26,Ward,df_AbioticsDistance,145900.186804602
AtLeastIn2,Division,Cluster26,Medoid,df_LatDephtDistance,30066.6957242726
AtLeastIn2,Division,Cluster26,Medoid,df_AbioticsDistance,147459.61997618
AtLeastIn2,Division,Cluster27,Ward,df_LatDephtDistance,28762.110138839
AtLeastIn2,Division,Cluster27,Ward,df_AbioticsDistance,144958.654830382
AtLeastIn2,Division,Cluster27,Medoid,df_LatDephtDistance,29253.4952636054
AtLeastIn2,Division,Cluster27,Medoid,df_AbioticsDistance,146673.371396984
AtLeastIn2,Division,Cluster28,Ward,df_LatDephtDistance,28737.6701889609
AtLeastIn2,Division,Cluster28,Ward,df_AbioticsDistance,143911.827776351
AtLeastIn2,Division,Cluster28,Medoid,df_LatDephtDistance,29116.8327296105
AtLeastIn2,Division,Cluster28,Medoid,df_AbioticsDistance,145474.923828376
AtLeastIn2,Division,Cluster29,Ward,df_LatDephtDistance,28638.5859653168
AtLeastIn2,Division,Cluster29,Ward,df_AbioticsDistance,143048.919461466
AtLeastIn2,Division,Cluster29,Medoid,df_LatDephtDistance,26205.6428739333
AtLeastIn2,Division,Cluster29,Medoid,df_AbioticsDistance,141381.42087432
AtLeastIn2,Division,Cluster30,Ward,df_LatDephtDistance,28408.4174666443
AtLeastIn2,Division,Cluster30,Ward,df_AbioticsDistance,140388.081724809
AtLeastIn2,Division,Cluster30,Medoid,df_LatDephtDistance,25682.740091325
AtLeastIn2,Division,Cluster30,Medoid,df_AbioticsDistance,129195.955833769
AtLeastIn2,Division,Cluster31,Ward,df_LatDephtDistance,28336.7414718732
AtLeastIn2,Division,Cluster31,Ward,df_AbioticsDistance,140169.03528423
AtLeastIn2,Division,Cluster31,Medoid,df_LatDephtDistance,25623.7039040727
AtLeastIn2,Division,Cluster31,Medoid,df_AbioticsDistance,129111.260863612
AtLeastIn2,Division,Cluster32,Ward,df_LatDephtDistance,28253.5686022366
AtLeastIn2,Division,Cluster32,Ward,df_AbioticsDistance,140130.923625905
AtLeastIn2,Division,Cluster32,Medoid,df_LatDephtDistance,25595.7050040727
AtLeastIn2,Division,Cluster32,Medoid,df_AbioticsDistance,129061.259245126
AtLeastIn2,Division,Cluster33,Ward,df_LatDephtDistance,28202.614534491
AtLeastIn2,Division,Cluster33,Ward,df_AbioticsDistance,139280.716812145
AtLeastIn2,Division,Cluster33,Medoid,df_LatDephtDistance,25365.5365054003
AtLeastIn2,Division,Cluster33,Medoid,df_AbioticsDistance,126400.421508469
AtLeastIn2,Division,Cluster34,Ward,df_LatDephtDistance,28194.614434491
AtLeastIn2,Division,Cluster34,Ward,df_AbioticsDistance,139274.60624398
AtLeastIn2,Division,Cluster34,Medoid,df_LatDephtDistance,25232.41444702
AtLeastIn2,Division,Cluster34,Medoid,df_AbioticsDistance,125140.92668715
AtLeastIn2,Division,Cluster35,Ward,df_LatDephtDistance,28149.5860381445
AtLeastIn2,Division,Cluster35,Ward,df_AbioticsDistance,138921.056513224
AtLeastIn2,Division,Cluster35,Medoid,df_LatDephtDistance,25129.5653192225
AtLeastIn2,Division,Cluster35,Medoid,df_AbioticsDistance,124189.520224997
AtLeastIn2,Division,Cluster36,Ward,df_LatDephtDistance,28090.5498508922
AtLeastIn2,Division,Cluster36,Ward,df_AbioticsDistance,138836.361543067
AtLeastIn2,Division,Cluster36,Medoid,df_LatDephtDistance,25030.4810955784
AtLeastIn2,Division,Cluster36,Medoid,df_AbioticsDistance,123326.611910111
AtLeastIn2,Division,Cluster37,Ward,df_LatDephtDistance,28081.5500508922
AtLeastIn2,Division,Cluster37,Ward,df_AbioticsDistance,138095.270360137
AtLeastIn2,Division,Cluster37,Medoid,df_LatDephtDistance,24756.6595785898
AtLeastIn2,Division,Cluster37,Medoid,df_AbioticsDistance,122899.053319055
AtLeastIn2,Division,Cluster38,Ward,df_LatDephtDistance,28053.5511508922
AtLeastIn2,Division,Cluster38,Ward,df_AbioticsDistance,138045.268741651
AtLeastIn2,Division,Cluster38,Medoid,df_LatDephtDistance,24673.4867089533
AtLeastIn2,Division,Cluster38,Medoid,df_AbioticsDistance,122860.941660731
AtLeastIn2,Division,Cluster39,Ward,df_LatDephtDistance,27532.1871330835
AtLeastIn2,Division,Cluster39,Ward,df_AbioticsDistance,124701.69637104
AtLeastIn2,Division,Cluster39,Medoid,df_LatDephtDistance,24664.4869089533
AtLeastIn2,Division,Cluster39,Medoid,df_AbioticsDistance,122119.8504778
AtLeastIn2,Division,Cluster40,Ward,df_LatDephtDistance,24676.6861281439
AtLeastIn2,Division,Cluster40,Ward,df_AbioticsDistance,120751.825545666
AtLeastIn2,Division,Cluster40,Medoid,df_LatDephtDistance,24619.4585126067
AtLeastIn2,Division,Cluster40,Medoid,df_AbioticsDistance,121766.300747044
AtLeastIn2,Division,Cluster41,Ward,df_LatDephtDistance,24256.7114162004
AtLeastIn2,Division,Cluster41,Ward,df_AbioticsDistance,115152.595901251
AtLeastIn2,Division,Cluster41,Medoid,df_LatDephtDistance,21826.2062136634
AtLeastIn2,Division,Cluster41,Medoid,df_AbioticsDistance,100601.360864764
AtLeastIn2,Division,Cluster42,Ward,df_LatDephtDistance,24224.7089765174
AtLeastIn2,Division,Cluster42,Ward,df_AbioticsDistance,114942.952671121
AtLeastIn2,Division,Cluster42,Medoid,df_LatDephtDistance,20788.4717827849
AtLeastIn2,Division,Cluster42,Medoid,df_AbioticsDistance,98716.3141472935
AtLeastIn2,Division,Cluster43,Ward,df_LatDephtDistance,23922.8007843771
AtLeastIn2,Division,Cluster43,Ward,df_AbioticsDistance,113780.192617617
AtLeastIn2,Division,Cluster43,Medoid,df_LatDephtDistance,19379.1592336204
AtLeastIn2,Division,Cluster43,Medoid,df_AbioticsDistance,94751.220152598
AtLeastIn2,Division,Cluster44,Ward,df_LatDephtDistance,22400.976667816
AtLeastIn2,Division,Cluster44,Ward,df_AbioticsDistance,108667.927996291
AtLeastIn2,Division,Cluster44,Medoid,df_LatDephtDistance,19256.5455077915
AtLeastIn2,Division,Cluster44,Medoid,df_AbioticsDistance,90894.1330196378
AtLeastIn2,Division,Cluster45,Ward,df_LatDephtDistance,22276.8241771874
AtLeastIn2,Division,Cluster45,Ward,df_AbioticsDistance,105968.948193391
AtLeastIn2,Division,Cluster45,Medoid,df_LatDephtDistance,18836.570795848
AtLeastIn2,Division,Cluster45,Medoid,df_AbioticsDistance,85294.9033752229
AtLeastIn2,Division,Cluster46,Ward,df_LatDephtDistance,21239.0897463088
AtLeastIn2,Division,Cluster46,Ward,df_AbioticsDistance,104083.90147592
AtLeastIn2,Division,Cluster46,Medoid,df_LatDephtDistance,18534.6626037076
AtLeastIn2,Division,Cluster46,Medoid,df_AbioticsDistance,84132.1433217191
AtLeastIn2,Division,Cluster47,Ward,df_LatDephtDistance,20708.3737969836
AtLeastIn2,Division,Cluster47,Ward,df_AbioticsDistance,98736.8087977971
AtLeastIn2,Division,Cluster47,Medoid,df_LatDephtDistance,17589.770197003
AtLeastIn2,Division,Cluster47,Medoid,df_AbioticsDistance,81282.0504433967
AtLeastIn2,Division,Cluster48,Ward,df_LatDephtDistance,20591.1892998323
AtLeastIn2,Division,Cluster48,Ward,df_AbioticsDistance,97077.1726177934
AtLeastIn2,Division,Cluster48,Medoid,df_LatDephtDistance,17180.4441258781
AtLeastIn2,Division,Cluster48,Medoid,df_AbioticsDistance,78647.6496861743
AtLeastIn2,Division,Cluster49,Ward,df_LatDephtDistance,18202.1286914151
AtLeastIn2,Division,Cluster49,Ward,df_AbioticsDistance,86566.1205416409
AtLeastIn2,Division,Cluster49,Medoid,df_LatDephtDistance,17148.4416861952
AtLeastIn2,Division,Cluster49,Medoid,df_AbioticsDistance,78438.0064560441
AtLeastIn2,Division,Cluster50,Ward,df_LatDephtDistance,15639.0801877456
AtLeastIn2,Division,Cluster50,Ward,df_AbioticsDistance,68354.3065106376
AtLeastIn2,Division,Cluster50,Medoid,df_LatDephtDistance,17076.8792763681
AtLeastIn2,Division,Cluster50,Medoid,df_AbioticsDistance,78225.7160025618
AtLeastIn2,Class,Cluster01,Ward,df_LatDephtDistance,784802.074533109
AtLeastIn2,Class,Cluster01,Ward,df_AbioticsDistance,4700037.26008162
AtLeastIn2,Class,Cluster01,Medoid,df_LatDephtDistance,784802.074533109
AtLeastIn2,Class,Cluster01,Medoid,df_AbioticsDistance,4700037.26008162
AtLeastIn2,Class,Cluster02,Ward,df_LatDephtDistance,370987.333132706
AtLeastIn2,Class,Cluster02,Ward,df_AbioticsDistance,1712863.52257019
AtLeastIn2,Class,Cluster02,Medoid,df_LatDephtDistance,390288.158855998
AtLeastIn2,Class,Cluster02,Medoid,df_AbioticsDistance,1891983.681755
AtLeastIn2,Class,Cluster03,Ward,df_LatDephtDistance,243081.079593528
AtLeastIn2,Class,Cluster03,Ward,df_AbioticsDistance,1353159.89068426
AtLeastIn2,Class,Cluster03,Medoid,df_LatDephtDistance,265551.007300259
AtLeastIn2,Class,Cluster03,Medoid,df_AbioticsDistance,1579301.49902898
AtLeastIn2,Class,Cluster04,Ward,df_LatDephtDistance,176615.622532841
AtLeastIn2,Class,Cluster04,Ward,df_AbioticsDistance,1239462.96935849
AtLeastIn2,Class,Cluster04,Medoid,df_LatDephtDistance,157864.286978827
AtLeastIn2,Class,Cluster04,Medoid,df_AbioticsDistance,845937.627160048
AtLeastIn2,Class,Cluster05,Ward,df_LatDephtDistance,122568.373060048
AtLeastIn2,Class,Cluster05,Ward,df_AbioticsDistance,549949.001345548
AtLeastIn2,Class,Cluster05,Medoid,df_LatDephtDistance,129502.375817109
AtLeastIn2,Class,Cluster05,Medoid,df_AbioticsDistance,666698.969237061
AtLeastIn2,Class,Cluster06,Ward,df_LatDephtDistance,93276.1391826247
AtLeastIn2,Class,Cluster06,Ward,df_AbioticsDistance,454446.682204044
AtLeastIn2,Class,Cluster06,Medoid,df_LatDephtDistance,104846.170637239
AtLeastIn2,Class,Cluster06,Medoid,df_AbioticsDistance,488116.839583047
AtLeastIn2,Class,Cluster07,Ward,df_LatDephtDistance,92125.5314336882
AtLeastIn2,Class,Cluster07,Ward,df_AbioticsDistance,406685.991885676
AtLeastIn2,Class,Cluster07,Medoid,df_LatDephtDistance,96149.9735769625
AtLeastIn2,Class,Cluster07,Medoid,df_AbioticsDistance,435889.00861533
AtLeastIn2,Class,Cluster08,Ward,df_LatDephtDistance,80753.6425091564
AtLeastIn2,Class,Cluster08,Ward,df_AbioticsDistance,400781.008118919
AtLeastIn2,Class,Cluster08,Medoid,df_LatDephtDistance,80922.0882581327
AtLeastIn2,Class,Cluster08,Medoid,df_AbioticsDistance,342105.590159567
AtLeastIn2,Class,Cluster09,Ward,df_LatDephtDistance,73587.7779807708
AtLeastIn2,Class,Cluster09,Ward,df_AbioticsDistance,314279.915825464
AtLeastIn2,Class,Cluster09,Medoid,df_LatDephtDistance,78533.2012353645
AtLeastIn2,Class,Cluster09,Medoid,df_AbioticsDistance,338253.131190027
AtLeastIn2,Class,Cluster10,Ward,df_LatDephtDistance,67822.2754175521
AtLeastIn2,Class,Cluster10,Ward,df_AbioticsDistance,293962.349364727
AtLeastIn2,Class,Cluster10,Medoid,df_LatDephtDistance,67452.2423929593
AtLeastIn2,Class,Cluster10,Medoid,df_AbioticsDistance,306649.372209241
AtLeastIn2,Class,Cluster11,Ward,df_LatDephtDistance,67336.4293485085
AtLeastIn2,Class,Cluster11,Ward,df_AbioticsDistance,293009.840495508
AtLeastIn2,Class,Cluster11,Medoid,df_LatDephtDistance,61230.4288267483
AtLeastIn2,Class,Cluster11,Medoid,df_AbioticsDistance,224602.128447951
AtLeastIn2,Class,Cluster12,Ward,df_LatDephtDistance,49732.4411411619
AtLeastIn2,Class,Cluster12,Ward,df_AbioticsDistance,217103.306804404
AtLeastIn2,Class,Cluster12,Medoid,df_LatDephtDistance,54542.2316255831
AtLeastIn2,Class,Cluster12,Medoid,df_AbioticsDistance,217263.072982886
AtLeastIn2,Class,Cluster13,Ward,df_LatDephtDistance,42532.9328314722
AtLeastIn2,Class,Cluster13,Ward,df_AbioticsDistance,206050.56353873
AtLeastIn2,Class,Cluster13,Medoid,df_LatDephtDistance,49887.4527471556
AtLeastIn2,Class,Cluster13,Medoid,df_AbioticsDistance,213912.068758681
AtLeastIn2,Class,Cluster14,Ward,df_LatDephtDistance,34525.6074335449
AtLeastIn2,Class,Cluster14,Ward,df_AbioticsDistance,178611.895495943
AtLeastIn2,Class,Cluster14,Medoid,df_LatDephtDistance,43511.0705090374
AtLeastIn2,Class,Cluster14,Medoid,df_AbioticsDistance,188804.822413256
AtLeastIn2,Class,Cluster15,Ward,df_LatDephtDistance,32608.5787623311
AtLeastIn2,Class,Cluster15,Ward,df_AbioticsDistance,173805.566920721
AtLeastIn2,Class,Cluster15,Medoid,df_LatDephtDistance,43161.7379438607
AtLeastIn2,Class,Cluster15,Medoid,df_AbioticsDistance,181464.161995238
AtLeastIn2,Class,Cluster16,Ward,df_LatDephtDistance,32161.3905129389
AtLeastIn2,Class,Cluster16,Ward,df_AbioticsDistance,165981.618032933
AtLeastIn2,Class,Cluster16,Medoid,df_LatDephtDistance,40378.927365152
