atleast,agglevel,clusters,method,dimension,TotalSum
AtLeastIn1,Genus,Cluster12,Ward,df_AbioticsDistance,256888.790134664
AtLeastIn1,Genus,Cluster12,Medoid,df_LatDephtDistance,31362.9241132941
AtLeastIn1,Genus,Cluster12,Medoid,df_AbioticsDistance,341523.98754154
AtLeastIn1,Genus,Cluster13,Ward,df_LatDephtDistance,12279.0690189883
AtLeastIn1,Genus,Cluster13,Ward,df_AbioticsDistance,206526.538823857
AtLeastIn1,Genus,Cluster13,Medoid,df_LatDephtDistance,30163.0936641095
AtLeastIn1,Genus,Cluster13,Medoid,df_AbioticsDistance,323461.754125073
AtLeastIn1,Genus,Cluster14,Ward,df_LatDephtDistance,11201.32530996
AtLeastIn1,Genus,Cluster14,Ward,df_AbioticsDistance,140858.463277009
AtLeastIn1,Genus,Cluster14,Medoid,df_LatDephtDistance,24522.3678715168
AtLeastIn1,Genus,Cluster14,Medoid,df_AbioticsDistance,289765.437849828
AtLeastIn1,Genus,Cluster15,Ward,df_LatDephtDistance,10628.8658728841
AtLeastIn1,Genus,Cluster15,Ward,df_AbioticsDistance,131320.403023525
AtLeastIn1,Genus,Cluster15,Medoid,df_LatDephtDistance,22236.2101180789
AtLeastIn1,Genus,Cluster15,Medoid,df_AbioticsDistance,261288.190573886
AtLeastIn1,Genus,Cluster16,Ward,df_LatDephtDistance,10056.7018837209
AtLeastIn1,Genus,Cluster16,Ward,df_AbioticsDistance,122207.296412699
AtLeastIn1,Genus,Cluster16,Medoid,df_LatDephtDistance,16280.6102502478
AtLeastIn1,Genus,Cluster16,Medoid,df_AbioticsDistance,200475.552558424
AtLeastIn1,Genus,Cluster17,Ward,df_LatDephtDistance,9236.02675941136
AtLeastIn1,Genus,Cluster17,Ward,df_AbioticsDistance,120298.313577085
AtLeastIn1,Genus,Cluster17,Medoid,df_LatDephtDistance,16079.3472052736
AtLeastIn1,Genus,Cluster17,Medoid,df_AbioticsDistance,197344.888168497
AtLeastIn1,Genus,Cluster18,Ward,df_LatDephtDistance,9079.19452802531
AtLeastIn1,Genus,Cluster18,Ward,df_AbioticsDistance,116615.160590435
AtLeastIn1,Genus,Cluster18,Medoid,df_LatDephtDistance,15115.187668866
AtLeastIn1,Genus,Cluster18,Medoid,df_AbioticsDistance,186250.078863848
AtLeastIn1,Genus,Cluster19,Ward,df_LatDephtDistance,8784.85220450703
AtLeastIn1,Genus,Cluster19,Ward,df_AbioticsDistance,114298.089996144
AtLeastIn1,Genus,Cluster19,Medoid,df_LatDephtDistance,14284.2563607261
AtLeastIn1,Genus,Cluster19,Medoid,df_AbioticsDistance,176542.86350987
AtLeastIn1,Genus,Cluster20,Ward,df_LatDephtDistance,7654.27278901371
AtLeastIn1,Genus,Cluster20,Ward,df_AbioticsDistance,107425.894927117
AtLeastIn1,Genus,Cluster20,Medoid,df_LatDephtDistance,14075.0351930964
AtLeastIn1,Genus,Cluster20,Medoid,df_AbioticsDistance,174089.684912212
AtLeastIn1,Genus,Cluster21,Ward,df_LatDephtDistance,7474.97784309667
AtLeastIn1,Genus,Cluster21,Ward,df_AbioticsDistance,104718.141124076
AtLeastIn1,Genus,Cluster21,Medoid,df_LatDephtDistance,13922.0445328273
AtLeastIn1,Genus,Cluster21,Medoid,df_AbioticsDistance,170861.617311696
AtLeastIn1,Genus,Cluster22,Ward,df_LatDephtDistance,6841.9779584811
AtLeastIn1,Genus,Cluster22,Ward,df_AbioticsDistance,101624.497600803
AtLeastIn1,Genus,Cluster22,Medoid,df_LatDephtDistance,12900.4696188595
AtLeastIn1,Genus,Cluster22,Medoid,df_AbioticsDistance,166678.439011555
AtLeastIn1,Genus,Cluster23,Ward,df_LatDephtDistance,6450.41115931632
AtLeastIn1,Genus,Cluster23,Ward,df_AbioticsDistance,98395.0063590169
AtLeastIn1,Genus,Cluster23,Medoid,df_LatDephtDistance,12697.2520464918
AtLeastIn1,Genus,Cluster23,Medoid,df_AbioticsDistance,153933.402552539
AtLeastIn1,Genus,Cluster24,Ward,df_LatDephtDistance,6080.97597935571
AtLeastIn1,Genus,Cluster24,Ward,df_AbioticsDistance,97562.9482877044
AtLeastIn1,Genus,Cluster24,Medoid,df_LatDephtDistance,9708.1874024675
AtLeastIn1,Genus,Cluster24,Medoid,df_AbioticsDistance,146441.656615634
AtLeastIn1,Genus,Cluster25,Ward,df_LatDephtDistance,5962.20388486138
AtLeastIn1,Genus,Cluster25,Ward,df_AbioticsDistance,91534.2018002814
AtLeastIn1,Genus,Cluster25,Medoid,df_LatDephtDistance,9167.48388007484
AtLeastIn1,Genus,Cluster25,Medoid,df_AbioticsDistance,131050.059409116
AtLeastIn1,Genus,Cluster26,Ward,df_LatDephtDistance,5075.76041245337
AtLeastIn1,Genus,Cluster26,Ward,df_AbioticsDistance,89442.44020551
AtLeastIn1,Genus,Cluster26,Medoid,df_LatDephtDistance,8414.89551682015
AtLeastIn1,Genus,Cluster26,Medoid,df_AbioticsDistance,125953.393784486
AtLeastIn1,Genus,Cluster27,Ward,df_LatDephtDistance,4176.51484728658
AtLeastIn1,Genus,Cluster27,Ward,df_AbioticsDistance,73748.1838189278
AtLeastIn1,Genus,Cluster27,Medoid,df_LatDephtDistance,8123.50195336214
AtLeastIn1,Genus,Cluster27,Medoid,df_AbioticsDistance,121267.608743727
AtLeastIn1,Genus,Cluster28,Ward,df_LatDephtDistance,3966.53168021232
AtLeastIn1,Genus,Cluster28,Ward,df_AbioticsDistance,72607.9927607121
AtLeastIn1,Genus,Cluster28,Medoid,df_LatDephtDistance,8068.24471981741
AtLeastIn1,Genus,Cluster28,Medoid,df_AbioticsDistance,120525.486803686
AtLeastIn1,Genus,Cluster29,Ward,df_LatDephtDistance,3923.57857333657
AtLeastIn1,Genus,Cluster29,Ward,df_AbioticsDistance,71328.8921429074
AtLeastIn1,Genus,Cluster29,Medoid,df_LatDephtDistance,7311.91829594586
AtLeastIn1,Genus,Cluster29,Medoid,df_AbioticsDistance,107921.827245208
AtLeastIn1,Genus,Cluster30,Ward,df_LatDephtDistance,3871.45892868029
AtLeastIn1,Genus,Cluster30,Ward,df_AbioticsDistance,70488.3003217447
AtLeastIn1,Genus,Cluster30,Medoid,df_LatDephtDistance,7301.91829594586
AtLeastIn1,Genus,Cluster30,Medoid,df_AbioticsDistance,107776.264653918
AtLeastIn1,Genus,Cluster31,Ward,df_LatDephtDistance,3794.75064646263
AtLeastIn1,Genus,Cluster31,Ward,df_AbioticsDistance,70086.3852304143
AtLeastIn1,Genus,Cluster31,Medoid,df_LatDephtDistance,7262.08162620579
AtLeastIn1,Genus,Cluster31,Medoid,df_AbioticsDistance,106887.59735157
AtLeastIn1,Genus,Cluster32,Ward,df_LatDephtDistance,3676.66944621559
AtLeastIn1,Genus,Cluster32,Ward,df_AbioticsDistance,68835.7455630559
AtLeastIn1,Genus,Cluster32,Medoid,df_LatDephtDistance,7062.54284425696
AtLeastIn1,Genus,Cluster32,Medoid,df_AbioticsDistance,106521.588279327
AtLeastIn1,Genus,Cluster33,Ward,df_LatDephtDistance,3668.66944621559
AtLeastIn1,Genus,Cluster33,Ward,df_AbioticsDistance,68334.3432766252
AtLeastIn1,Genus,Cluster33,Medoid,df_LatDephtDistance,6630.10203294171
AtLeastIn1,Genus,Cluster33,Medoid,df_AbioticsDistance,94066.1286361865
AtLeastIn1,Genus,Cluster34,Ward,df_LatDephtDistance,3577.80504396947
AtLeastIn1,Genus,Cluster34,Ward,df_AbioticsDistance,67805.3082551254
AtLeastIn1,Genus,Cluster34,Medoid,df_LatDephtDistance,6480.29812989739
AtLeastIn1,Genus,Cluster34,Medoid,df_AbioticsDistance,105091.608644164
AtLeastIn1,Genus,Cluster35,Ward,df_LatDephtDistance,3504.61723549767
AtLeastIn1,Genus,Cluster35,Ward,df_AbioticsDistance,67454.6621778192
AtLeastIn1,Genus,Cluster35,Medoid,df_LatDephtDistance,6444.65582944216
AtLeastIn1,Genus,Cluster35,Medoid,df_AbioticsDistance,101969.118668066
AtLeastIn1,Genus,Cluster36,Ward,df_LatDephtDistance,3439.2230150896
AtLeastIn1,Genus,Cluster36,Ward,df_AbioticsDistance,67291.1797881664
AtLeastIn1,Genus,Cluster36,Medoid,df_LatDephtDistance,6245.47938561106
AtLeastIn1,Genus,Cluster36,Medoid,df_AbioticsDistance,96290.9806667596
AtLeastIn1,Genus,Cluster37,Ward,df_LatDephtDistance,3410.49270373815
AtLeastIn1,Genus,Cluster37,Ward,df_AbioticsDistance,67026.0990903005
AtLeastIn1,Genus,Cluster37,Medoid,df_LatDephtDistance,6238.35511580417
AtLeastIn1,Genus,Cluster37,Medoid,df_AbioticsDistance,96129.3419557287
AtLeastIn1,Genus,Cluster38,Ward,df_LatDephtDistance,3335.3734656416
AtLeastIn1,Genus,Cluster38,Ward,df_AbioticsDistance,66338.6114995696
AtLeastIn1,Genus,Cluster38,Medoid,df_LatDephtDistance,6174.3091318759
AtLeastIn1,Genus,Cluster38,Medoid,df_AbioticsDistance,94659.5563689579
AtLeastIn1,Genus,Cluster39,Ward,df_LatDephtDistance,3044.62622387719
AtLeastIn1,Genus,Cluster39,Ward,df_AbioticsDistance,60084.0673405061
AtLeastIn1,Genus,Cluster39,Medoid,df_LatDephtDistance,6167.54094679121
AtLeastIn1,Genus,Cluster39,Medoid,df_AbioticsDistance,94605.4165556658
AtLeastIn1,Genus,Cluster40,Ward,df_LatDephtDistance,2953.34714423492
AtLeastIn1,Genus,Cluster40,Ward,df_AbioticsDistance,59736.8166173218
AtLeastIn1,Genus,Cluster40,Medoid,df_LatDephtDistance,6166.54094679121
AtLeastIn1,Genus,Cluster40,Medoid,df_AbioticsDistance,94398.5139149721
AtLeastIn1,Genus,Cluster41,Ward,df_LatDephtDistance,2928.51454808769
AtLeastIn1,Genus,Cluster41,Ward,df_AbioticsDistance,59325.3609064105
AtLeastIn1,Genus,Cluster41,Medoid,df_LatDephtDistance,5983.82087594921
AtLeastIn1,Genus,Cluster41,Medoid,df_AbioticsDistance,93481.0016291701
AtLeastIn1,Genus,Cluster42,Ward,df_LatDephtDistance,2760.37686204056
AtLeastIn1,Genus,Cluster42,Ward,df_AbioticsDistance,59166.8895884627
AtLeastIn1,Genus,Cluster42,Medoid,df_LatDephtDistance,5887.96058528232
AtLeastIn1,Genus,Cluster42,Medoid,df_AbioticsDistance,89006.2020728694
AtLeastIn1,Genus,Cluster43,Ward,df_LatDephtDistance,2714.80662422934
AtLeastIn1,Genus,Cluster43,Ward,df_AbioticsDistance,54884.9234781696
AtLeastIn1,Genus,Cluster43,Medoid,df_LatDephtDistance,5834.95990447233
AtLeastIn1,Genus,Cluster43,Medoid,df_AbioticsDistance,87961.9122137869
AtLeastIn1,Genus,Cluster44,Ward,df_LatDephtDistance,2689.91756865177
AtLeastIn1,Genus,Cluster44,Ward,df_AbioticsDistance,54629.847803439
AtLeastIn1,Genus,Cluster44,Medoid,df_LatDephtDistance,5825.48573512068
AtLeastIn1,Genus,Cluster44,Medoid,df_AbioticsDistance,87907.5680187409
AtLeastIn1,Genus,Cluster45,Ward,df_LatDephtDistance,2603.62193961094
AtLeastIn1,Genus,Cluster45,Ward,df_AbioticsDistance,53376.1247552641
AtLeastIn1,Genus,Cluster45,Medoid,df_LatDephtDistance,5761.23392422236
AtLeastIn1,Genus,Cluster45,Medoid,df_AbioticsDistance,87913.9940438282
AtLeastIn1,Genus,Cluster46,Ward,df_LatDephtDistance,2541.36716489722
AtLeastIn1,Genus,Cluster46,Ward,df_AbioticsDistance,51800.2268064116
AtLeastIn1,Genus,Cluster46,Medoid,df_LatDephtDistance,5760.23392422236
AtLeastIn1,Genus,Cluster46,Medoid,df_AbioticsDistance,87862.2731814544
AtLeastIn1,Genus,Cluster47,Ward,df_LatDephtDistance,2492.77791357601
AtLeastIn1,Genus,Cluster47,Ward,df_AbioticsDistance,51178.2066365869
AtLeastIn1,Genus,Cluster47,Medoid,df_LatDephtDistance,5737.6260408781
AtLeastIn1,Genus,Cluster47,Medoid,df_AbioticsDistance,87286.6962226158
AtLeastIn1,Genus,Cluster48,Ward,df_LatDephtDistance,2489.77791357601
AtLeastIn1,Genus,Cluster48,Ward,df_AbioticsDistance,51023.4262371061
AtLeastIn1,Genus,Cluster48,Medoid,df_LatDephtDistance,5712.53252099849
AtLeastIn1,Genus,Cluster48,Medoid,df_AbioticsDistance,86900.5019195465
AtLeastIn1,Genus,Cluster49,Ward,df_LatDephtDistance,2481.77791357601
AtLeastIn1,Genus,Cluster49,Ward,df_AbioticsDistance,49416.768054843
AtLeastIn1,Genus,Cluster49,Medoid,df_LatDephtDistance,5678.27089143257
AtLeastIn1,Genus,Cluster49,Medoid,df_AbioticsDistance,86335.7214533932
AtLeastIn1,Genus,Cluster50,Ward,df_LatDephtDistance,2473.70763772283
AtLeastIn1,Genus,Cluster50,Ward,df_AbioticsDistance,49252.7773374959
AtLeastIn1,Genus,Cluster50,Medoid,df_LatDephtDistance,5629.1323192575
AtLeastIn1,Genus,Cluster50,Medoid,df_AbioticsDistance,86280.1794229492
AtLeastIn1,Species,Cluster01,Ward,df_LatDephtDistance,784802.074533109
AtLeastIn1,Species,Cluster01,Ward,df_AbioticsDistance,4700037.26008162
AtLeastIn1,Species,Cluster01,Medoid,df_LatDephtDistance,784802.074533109
AtLeastIn1,Species,Cluster01,Medoid,df_AbioticsDistance,4700037.26008162
AtLeastIn1,Species,Cluster02,Ward,df_LatDephtDistance,364937.679203059
AtLeastIn1,Species,Cluster02,Ward,df_AbioticsDistance,3171244.121459
AtLeastIn1,Species,Cluster02,Medoid,df_LatDephtDistance,277507.230136216
AtLeastIn1,Species,Cluster02,Medoid,df_AbioticsDistance,2882614.72436865
AtLeastIn1,Species,Cluster03,Ward,df_LatDephtDistance,177429.604938089
AtLeastIn1,Species,Cluster03,Ward,df_AbioticsDistance,1368274.70759759
AtLeastIn1,Species,Cluster03,Medoid,df_LatDephtDistance,176881.462443956
AtLeastIn1,Species,Cluster03,Medoid,df_AbioticsDistance,1465068.6016883
AtLeastIn1,Species,Cluster04,Ward,df_LatDephtDistance,115950.016949575
AtLeastIn1,Species,Cluster04,Ward,df_AbioticsDistance,805621.892630751
AtLeastIn1,Species,Cluster04,Medoid,df_LatDephtDistance,90652.8120812042
AtLeastIn1,Species,Cluster04,Medoid,df_AbioticsDistance,1064758.38072135
AtLeastIn1,Species,Cluster05,Ward,df_LatDephtDistance,111128.290736954
AtLeastIn1,Species,Cluster05,Ward,df_AbioticsDistance,682255.848881491
AtLeastIn1,Species,Cluster05,Medoid,df_LatDephtDistance,73009.9501077724
AtLeastIn1,Species,Cluster05,Medoid,df_AbioticsDistance,914263.127408852
AtLeastIn1,Species,Cluster06,Ward,df_LatDephtDistance,72750.2697931468
AtLeastIn1,Species,Cluster06,Ward,df_AbioticsDistance,647608.190530171
AtLeastIn1,Species,Cluster06,Medoid,df_LatDephtDistance,62417.3309691875
AtLeastIn1,Species,Cluster06,Medoid,df_AbioticsDistance,710688.136728416
AtLeastIn1,Species,Cluster07,Ward,df_LatDephtDistance,56107.4508919984
AtLeastIn1,Species,Cluster07,Ward,df_AbioticsDistance,355776.518184072
AtLeastIn1,Species,Cluster07,Medoid,df_LatDephtDistance,45927.2643434456
AtLeastIn1,Species,Cluster07,Medoid,df_AbioticsDistance,449820.693211191
AtLeastIn1,Species,Cluster08,Ward,df_LatDephtDistance,35677.9698776666
AtLeastIn1,Species,Cluster08,Ward,df_AbioticsDistance,336376.842868521
AtLeastIn1,Species,Cluster08,Medoid,df_LatDephtDistance,41183.8547165057
AtLeastIn1,Species,Cluster08,Medoid,df_AbioticsDistance,425247.139016537
AtLeastIn1,Species,Cluster09,Ward,df_LatDephtDistance,29467.6549830537
AtLeastIn1,Species,Cluster09,Ward,df_AbioticsDistance,318337.628567014
AtLeastIn1,Species,Cluster09,Medoid,df_LatDephtDistance,36990.1678990018
AtLeastIn1,Species,Cluster09,Medoid,df_AbioticsDistance,412527.322039554
AtLeastIn1,Species,Cluster10,Ward,df_LatDephtDistance,27784.8574675157
AtLeastIn1,Species,Cluster10,Ward,df_AbioticsDistance,299508.784595077
AtLeastIn1,Species,Cluster10,Medoid,df_LatDephtDistance,36527.0585274966
AtLeastIn1,Species,Cluster10,Medoid,df_AbioticsDistance,404771.125397515
AtLeastIn1,Species,Cluster11,Ward,df_LatDephtDistance,24029.0298428436
AtLeastIn1,Species,Cluster11,Ward,df_AbioticsDistance,239652.905842611
AtLeastIn1,Species,Cluster11,Medoid,df_LatDephtDistance,34784.7164272186
AtLeastIn1,Species,Cluster11,Medoid,df_AbioticsDistance,396541.942603401
AtLeastIn1,Species,Cluster12,Ward,df_LatDephtDistance,18660.5289427743
AtLeastIn1,Species,Cluster12,Ward,df_AbioticsDistance,231370.751926931
AtLeastIn1,Species,Cluster12,Medoid,df_LatDephtDistance,30173.5292725727
AtLeastIn1,Species,Cluster12,Medoid,df_AbioticsDistance,336393.648070738
AtLeastIn1,Species,Cluster13,Ward,df_LatDephtDistance,16118.834728111
AtLeastIn1,Species,Cluster13,Ward,df_AbioticsDistance,167639.504509027
AtLeastIn1,Species,Cluster13,Medoid,df_LatDephtDistance,28289.9708324305
AtLeastIn1,Species,Cluster13,Medoid,df_AbioticsDistance,290285.975245134
AtLeastIn1,Species,Cluster14,Ward,df_LatDephtDistance,14872.3715911012
AtLeastIn1,Species,Cluster14,Ward,df_AbioticsDistance,164596.655575737
AtLeastIn1,Species,Cluster14,Medoid,df_LatDephtDistance,27178.4878417486
AtLeastIn1,Species,Cluster14,Medoid,df_AbioticsDistance,272133.830482129
AtLeastIn1,Species,Cluster15,Ward,df_LatDephtDistance,11355.8940352649
AtLeastIn1,Species,Cluster15,Ward,df_AbioticsDistance,158180.670846385
AtLeastIn1,Species,Cluster15,Medoid,df_LatDephtDistance,20854.8750201736
AtLeastIn1,Species,Cluster15,Medoid,df_AbioticsDistance,242354.861600017
AtLeastIn1,Species,Cluster16,Ward,df_LatDephtDistance,10783.434598189
AtLeastIn1,Species,Cluster16,Ward,df_AbioticsDistance,148642.610592901
AtLeastIn1,Species,Cluster16,Medoid,df_LatDephtDistance,17427.1737643297
AtLeastIn1,Species,Cluster16,Medoid,df_AbioticsDistance,215199.995704712
AtLeastIn1,Species,Cluster17,Ward,df_LatDephtDistance,10547.9650416172
AtLeastIn1,Species,Cluster17,Ward,df_AbioticsDistance,140875.816934787
AtLeastIn1,Species,Cluster17,Medoid,df_LatDephtDistance,17225.9107193556
AtLeastIn1,Species,Cluster17,Medoid,df_AbioticsDistance,212069.331314784
AtLeastIn1,Species,Cluster18,Ward,df_LatDephtDistance,9788.27422273311
AtLeastIn1,Species,Cluster18,Ward,df_AbioticsDistance,139219.773503216
AtLeastIn1,Species,Cluster18,Medoid,df_LatDephtDistance,15364.1692184506
AtLeastIn1,Species,Cluster18,Medoid,df_AbioticsDistance,196777.209607872
AtLeastIn1,Species,Cluster19,Ward,df_LatDephtDistance,9201.12871660194
AtLeastIn1,Species,Cluster19,Ward,df_AbioticsDistance,130041.943671542
AtLeastIn1,Species,Cluster19,Medoid,df_LatDephtDistance,14544.2821879037
AtLeastIn1,Species,Cluster19,Medoid,df_AbioticsDistance,192877.597071028
AtLeastIn1,Species,Cluster20,Ward,df_LatDephtDistance,7722.61490451977
AtLeastIn1,Species,Cluster20,Ward,df_AbioticsDistance,95703.0759281893
AtLeastIn1,Species,Cluster20,Medoid,df_LatDephtDistance,14176.7091288404
AtLeastIn1,Species,Cluster20,Medoid,df_AbioticsDistance,191477.792513904
AtLeastIn1,Species,Cluster21,Ward,df_LatDephtDistance,7543.31995860273
AtLeastIn1,Species,Cluster21,Ward,df_AbioticsDistance,92995.3221251482
AtLeastIn1,Species,Cluster21,Medoid,df_LatDephtDistance,13701.0533894999
AtLeastIn1,Species,Cluster21,Medoid,df_AbioticsDistance,178092.689445437
AtLeastIn1,Species,Cluster22,Ward,df_LatDephtDistance,7151.75315943795
AtLeastIn1,Species,Cluster22,Ward,df_AbioticsDistance,89765.8308833623
AtLeastIn1,Species,Cluster22,Medoid,df_LatDephtDistance,12777.9033498859
AtLeastIn1,Species,Cluster22,Medoid,df_AbioticsDistance,175152.887321001
AtLeastIn1,Species,Cluster23,Ward,df_LatDephtDistance,6941.76999236369
AtLeastIn1,Species,Cluster23,Ward,df_AbioticsDistance,88625.6398251466
AtLeastIn1,Species,Cluster23,Medoid,df_LatDephtDistance,12674.7126744635
AtLeastIn1,Species,Cluster23,Medoid,df_AbioticsDistance,174924.525024762
AtLeastIn1,Species,Cluster24,Ward,df_LatDephtDistance,6303.11888786232
AtLeastIn1,Species,Cluster24,Ward,df_AbioticsDistance,84329.5829324545
AtLeastIn1,Species,Cluster24,Medoid,df_LatDephtDistance,12934.0771974778
AtLeastIn1,Species,Cluster24,Medoid,df_AbioticsDistance,172794.09535139
AtLeastIn1,Species,Cluster25,Ward,df_LatDephtDistance,5932.16493489059
AtLeastIn1,Species,Cluster25,Ward,df_AbioticsDistance,83295.6430366511
AtLeastIn1,Species,Cluster25,Medoid,df_LatDephtDistance,11585.1958124159
AtLeastIn1,Species,Cluster25,Medoid,df_AbioticsDistance,161238.582982415
AtLeastIn1,Species,Cluster26,Ward,df_LatDephtDistance,5562.72975492998
AtLeastIn1,Species,Cluster26,Ward,df_AbioticsDistance,82463.5849653385
AtLeastIn1,Species,Cluster26,Medoid,df_LatDephtDistance,11545.3591426759
AtLeastIn1,Species,Cluster26,Medoid,df_AbioticsDistance,160349.915680067
AtLeastIn1,Species,Cluster27,Ward,df_LatDephtDistance,4676.28628252196
AtLeastIn1,Species,Cluster27,Ward,df_AbioticsDistance,80371.8233705671
AtLeastIn1,Species,Cluster27,Medoid,df_LatDephtDistance,11535.3591426759
AtLeastIn1,Species,Cluster27,Medoid,df_AbioticsDistance,160204.353088778
AtLeastIn1,Species,Cluster28,Ward,df_LatDephtDistance,4369.71342359018
AtLeastIn1,Species,Cluster28,Ward,df_AbioticsDistance,65139.9078764706
AtLeastIn1,Species,Cluster28,Medoid,df_LatDephtDistance,10643.3309553648
AtLeastIn1,Species,Cluster28,Medoid,df_AbioticsDistance,144171.041932514
AtLeastIn1,Species,Cluster29,Ward,df_LatDephtDistance,4289.33309662546
AtLeastIn1,Species,Cluster29,Ward,df_AbioticsDistance,63946.4120414489
AtLeastIn1,Species,Cluster29,Medoid,df_LatDephtDistance,10605.4304934724
AtLeastIn1,Species,Cluster29,Medoid,df_AbioticsDistance,142276.195384371
AtLeastIn1,Species,Cluster30,Ward,df_LatDephtDistance,4104.89240740484
AtLeastIn1,Species,Cluster30,Ward,df_AbioticsDistance,62945.1976769847
AtLeastIn1,Species,Cluster30,Medoid,df_LatDephtDistance,9798.25587254824
AtLeastIn1,Species,Cluster30,Medoid,df_AbioticsDistance,137089.936635268
AtLeastIn1,Species,Cluster31,Ward,df_LatDephtDistance,4077.95038772717
AtLeastIn1,Species,Cluster31,Ward,df_AbioticsDistance,62331.4607611319
AtLeastIn1,Species,Cluster31,Medoid,df_LatDephtDistance,10423.1548516134
AtLeastIn1,Species,Cluster31,Medoid,df_AbioticsDistance,140855.170557213
AtLeastIn1,Species,Cluster32,Ward,df_LatDephtDistance,4025.83074307089
AtLeastIn1,Species,Cluster32,Ward,df_AbioticsDistance,61490.8689399691
AtLeastIn1,Species,Cluster32,Medoid,df_LatDephtDistance,9664.99033372945
AtLeastIn1,Species,Cluster32,Medoid,df_AbioticsDistance,135813.216023051
AtLeastIn1,Species,Cluster33,Ward,df_LatDephtDistance,3907.74954282385
AtLeastIn1,Species,Cluster33,Ward,df_AbioticsDistance,60240.2292726107
AtLeastIn1,Species,Cluster33,Medoid,df_LatDephtDistance,9600.94434980118
AtLeastIn1,Species,Cluster33,Medoid,df_AbioticsDistance,134343.43043628
AtLeastIn1,Species,Cluster34,Ward,df_LatDephtDistance,3803.59626239961
AtLeastIn1,Species,Cluster34,Ward,df_AbioticsDistance,59345.7662273191
AtLeastIn1,Species,Cluster34,Medoid,df_LatDephtDistance,9454.65994156417
AtLeastIn1,Species,Cluster34,Medoid,df_AbioticsDistance,133999.009321694
AtLeastIn1,Species,Cluster35,Ward,df_LatDephtDistance,3684.67700336694
AtLeastIn1,Species,Cluster35,Ward,df_AbioticsDistance,58816.8181238658
AtLeastIn1,Species,Cluster35,Medoid,df_LatDephtDistance,9453.65994156417
AtLeastIn1,Species,Cluster35,Medoid,df_AbioticsDistance,133792.106681
AtLeastIn1,Species,Cluster36,Ward,df_LatDephtDistance,3611.48919489514
AtLeastIn1,Species,Cluster36,Ward,df_AbioticsDistance,58466.1720465596
AtLeastIn1,Species,Cluster36,Medoid,df_LatDephtDistance,8386.6746430083
AtLeastIn1,Species,Cluster36,Medoid,df_AbioticsDistance,112268.054496326
AtLeastIn1,Species,Cluster37,Ward,df_LatDephtDistance,3603.48919489514
AtLeastIn1,Species,Cluster37,Ward,df_AbioticsDistance,57964.7697601288
AtLeastIn1,Species,Cluster37,Medoid,df_LatDephtDistance,9030.8674741955
AtLeastIn1,Species,Cluster37,Medoid,df_AbioticsDistance,123937.202503024
AtLeastIn1,Species,Cluster38,Ward,df_LatDephtDistance,3517.19356585431
AtLeastIn1,Species,Cluster38,Ward,df_AbioticsDistance,56711.0467119539
AtLeastIn1,Species,Cluster38,Medoid,df_LatDephtDistance,8853.81454338253
AtLeastIn1,Species,Cluster38,Medoid,df_AbioticsDistance,122298.849220293
AtLeastIn1,Species,Cluster39,Ward,df_LatDephtDistance,3451.77513916044
AtLeastIn1,Species,Cluster39,Ward,df_AbioticsDistance,55119.8699995359
AtLeastIn1,Species,Cluster39,Medoid,df_LatDephtDistance,8828.72102350292
AtLeastIn1,Species,Cluster39,Medoid,df_AbioticsDistance,121912.654917224
AtLeastIn1,Species,Cluster40,Ward,df_LatDephtDistance,3415.20052388837
AtLeastIn1,Species,Cluster40,Ward,df_AbioticsDistance,54869.3524978678
AtLeastIn1,Species,Cluster40,Medoid,df_LatDephtDistance,8791.34306245205
AtLeastIn1,Species,Cluster40,Medoid,df_AbioticsDistance,121383.953194125
AtLeastIn1,Species,Cluster41,Ward,df_LatDephtDistance,3349.80630348031
AtLeastIn1,Species,Cluster41,Ward,df_AbioticsDistance,54705.870108215
AtLeastIn1,Species,Cluster41,Medoid,df_LatDephtDistance,8784.57487736736
AtLeastIn1,Species,Cluster41,Medoid,df_AbioticsDistance,121329.813380833
AtLeastIn1,Species,Cluster42,Ward,df_LatDephtDistance,3341.73602762713
AtLeastIn1,Species,Cluster42,Ward,df_AbioticsDistance,54541.8793908679
AtLeastIn1,Species,Cluster42,Medoid,df_LatDephtDistance,8469.46907272074
AtLeastIn1,Species,Cluster42,Medoid,df_AbioticsDistance,120125.865021523
AtLeastIn1,Species,Cluster43,Ward,df_LatDephtDistance,3316.90343147991
AtLeastIn1,Species,Cluster43,Ward,df_AbioticsDistance,54130.4236799566
AtLeastIn1,Species,Cluster43,Medoid,df_LatDephtDistance,7420.82921827087
AtLeastIn1,Species,Cluster43,Medoid,df_AbioticsDistance,94075.0773504717
AtLeastIn1,Species,Cluster44,Ward,df_LatDephtDistance,3272.12902735665
AtLeastIn1,Species,Cluster44,Ward,df_AbioticsDistance,54014.7518330944
AtLeastIn1,Species,Cluster44,Medoid,df_LatDephtDistance,8216.31538451403
AtLeastIn1,Species,Cluster44,Medoid,df_AbioticsDistance,119783.523412118
AtLeastIn1,Species,Cluster45,Ward,df_LatDephtDistance,2870.92175418859
AtLeastIn1,Species,Cluster45,Ward,df_AbioticsDistance,47809.7249324809
AtLeastIn1,Species,Cluster45,Medoid,df_LatDephtDistance,7167.67553006416
AtLeastIn1,Species,Cluster45,Medoid,df_AbioticsDistance,93732.7357410666
