atleast,agglevel,clusters,method,dimension,TotalSum
AtLeastIn2,Class,Cluster16,Ward,df_LatDephtDistance,175022.832512708
AtLeastIn2,Class,Cluster16,Ward,df_AbioticsDistance,165981.618032933
AtLeastIn2,Class,Cluster16,Medoid,df_LatDephtDistance,182447.36364898
AtLeastIn2,Class,Cluster16,Medoid,df_AbioticsDistance,170309.200835035
AtLeastIn2,Class,Cluster17,Ward,df_LatDephtDistance,168316.04336357
AtLeastIn2,Class,Cluster17,Ward,df_AbioticsDistance,159599.819920933
AtLeastIn2,Class,Cluster17,Medoid,df_LatDephtDistance,166084.439166799
AtLeastIn2,Class,Cluster17,Medoid,df_AbioticsDistance,153955.792486837
AtLeastIn2,Class,Cluster18,Ward,df_LatDephtDistance,165717.27484929
AtLeastIn2,Class,Cluster18,Ward,df_AbioticsDistance,158049.334613285
AtLeastIn2,Class,Cluster18,Medoid,df_LatDephtDistance,161274.376062749
AtLeastIn2,Class,Cluster18,Medoid,df_AbioticsDistance,151358.290024764
AtLeastIn2,Class,Cluster19,Ward,df_LatDephtDistance,163526.168921705
AtLeastIn2,Class,Cluster19,Ward,df_AbioticsDistance,155855.693290131
AtLeastIn2,Class,Cluster19,Medoid,df_LatDephtDistance,143853.859545314
AtLeastIn2,Class,Cluster19,Medoid,df_AbioticsDistance,134665.252436428
AtLeastIn2,Class,Cluster20,Ward,df_LatDephtDistance,161472.73361427
AtLeastIn2,Class,Cluster20,Ward,df_AbioticsDistance,154281.351485668
AtLeastIn2,Class,Cluster20,Medoid,df_LatDephtDistance,135103.013387555
AtLeastIn2,Class,Cluster20,Medoid,df_AbioticsDistance,126189.919638324
AtLeastIn2,Class,Cluster21,Ward,df_LatDephtDistance,160395.897859318
AtLeastIn2,Class,Cluster21,Ward,df_AbioticsDistance,153409.613440778
AtLeastIn2,Class,Cluster21,Medoid,df_LatDephtDistance,134340.23232566
AtLeastIn2,Class,Cluster21,Medoid,df_AbioticsDistance,125551.687179605
AtLeastIn2,Class,Cluster22,Ward,df_LatDephtDistance,153692.269860057
AtLeastIn2,Class,Cluster22,Ward,df_AbioticsDistance,147452.877581769
AtLeastIn2,Class,Cluster22,Medoid,df_LatDephtDistance,132682.034631063
AtLeastIn2,Class,Cluster22,Medoid,df_AbioticsDistance,124193.621227001
AtLeastIn2,Class,Cluster23,Ward,df_LatDephtDistance,149126.026329823
AtLeastIn2,Class,Cluster23,Ward,df_AbioticsDistance,143265.917454704
AtLeastIn2,Class,Cluster23,Medoid,df_LatDephtDistance,130497.634914511
AtLeastIn2,Class,Cluster23,Medoid,df_AbioticsDistance,122707.11420525
AtLeastIn2,Class,Cluster24,Ward,df_LatDephtDistance,148711.7282103
AtLeastIn2,Class,Cluster24,Ward,df_AbioticsDistance,142888.184848014
AtLeastIn2,Class,Cluster24,Medoid,df_LatDephtDistance,109526.585556852
AtLeastIn2,Class,Cluster24,Medoid,df_AbioticsDistance,102008.779021439
AtLeastIn2,Class,Cluster25,Ward,df_LatDephtDistance,145971.966686149
AtLeastIn2,Class,Cluster25,Ward,df_AbioticsDistance,140123.926681694
AtLeastIn2,Class,Cluster25,Medoid,df_LatDephtDistance,108386.593234154
AtLeastIn2,Class,Cluster25,Medoid,df_AbioticsDistance,100867.800108678
AtLeastIn2,Class,Cluster26,Ward,df_LatDephtDistance,143165.911312007
AtLeastIn2,Class,Cluster26,Ward,df_AbioticsDistance,137618.656959884
AtLeastIn2,Class,Cluster26,Medoid,df_LatDephtDistance,107812.218437624
AtLeastIn2,Class,Cluster26,Medoid,df_AbioticsDistance,100368.85372301
AtLeastIn2,Class,Cluster27,Ward,df_LatDephtDistance,132623.262757125
AtLeastIn2,Class,Cluster27,Ward,df_AbioticsDistance,127334.953912967
AtLeastIn2,Class,Cluster27,Medoid,df_LatDephtDistance,104829.534767345
AtLeastIn2,Class,Cluster27,Medoid,df_AbioticsDistance,98168.0444101708
AtLeastIn2,Class,Cluster28,Ward,df_LatDephtDistance,130632.578416291
AtLeastIn2,Class,Cluster28,Ward,df_AbioticsDistance,125860.086818737
AtLeastIn2,Class,Cluster28,Medoid,df_LatDephtDistance,102826.476165383
AtLeastIn2,Class,Cluster28,Medoid,df_AbioticsDistance,96497.0950764786
AtLeastIn2,Class,Cluster29,Ward,df_LatDephtDistance,96785.8565923009
AtLeastIn2,Class,Cluster29,Ward,df_AbioticsDistance,92067.0358323967
AtLeastIn2,Class,Cluster29,Medoid,df_LatDephtDistance,94551.2608315822
AtLeastIn2,Class,Cluster29,Medoid,df_AbioticsDistance,88240.8647231268
AtLeastIn2,Class,Cluster30,Ward,df_LatDephtDistance,84912.8331473701
AtLeastIn2,Class,Cluster30,Ward,df_AbioticsDistance,80333.227301433
AtLeastIn2,Class,Cluster30,Medoid,df_LatDephtDistance,93258.3074809249
AtLeastIn2,Class,Cluster30,Medoid,df_AbioticsDistance,86939.277799204
AtLeastIn2,Class,Cluster31,Ward,df_LatDephtDistance,83398.676570603
AtLeastIn2,Class,Cluster31,Ward,df_AbioticsDistance,78936.8976479811
AtLeastIn2,Class,Cluster31,Medoid,df_LatDephtDistance,88860.1179866466
AtLeastIn2,Class,Cluster31,Medoid,df_AbioticsDistance,82961.4242338667
AtLeastIn2,Class,Cluster32,Ward,df_LatDephtDistance,83056.9399523947
AtLeastIn2,Class,Cluster32,Ward,df_AbioticsDistance,78596.4229977286
AtLeastIn2,Class,Cluster32,Medoid,df_LatDephtDistance,91060.5700909899
AtLeastIn2,Class,Cluster32,Medoid,df_AbioticsDistance,86245.6251929478
AtLeastIn2,Class,Cluster33,Ward,df_LatDephtDistance,80384.0711066541
AtLeastIn2,Class,Cluster33,Ward,df_AbioticsDistance,75997.1309498774
AtLeastIn2,Class,Cluster33,Medoid,df_LatDephtDistance,90194.71968446
AtLeastIn2,Class,Cluster33,Medoid,df_AbioticsDistance,85381.2588237801
AtLeastIn2,Class,Cluster34,Ward,df_LatDephtDistance,80041.0521816231
AtLeastIn2,Class,Cluster34,Ward,df_AbioticsDistance,75655.0190109818
AtLeastIn2,Class,Cluster34,Medoid,df_LatDephtDistance,82835.5537809515
AtLeastIn2,Class,Cluster34,Medoid,df_AbioticsDistance,78170.0271065577
AtLeastIn2,Class,Cluster35,Ward,df_LatDephtDistance,79441.6563027267
AtLeastIn2,Class,Cluster35,Ward,df_AbioticsDistance,75161.1077746749
AtLeastIn2,Class,Cluster35,Medoid,df_LatDephtDistance,82679.1010603676
AtLeastIn2,Class,Cluster35,Medoid,df_AbioticsDistance,78011.8320187054
AtLeastIn2,Class,Cluster36,Ward,df_LatDephtDistance,79288.6710683952
AtLeastIn2,Class,Cluster36,Ward,df_AbioticsDistance,75034.2264790106
AtLeastIn2,Class,Cluster36,Medoid,df_LatDephtDistance,81998.1593702495
AtLeastIn2,Class,Cluster36,Medoid,df_AbioticsDistance,77504.1961824947
AtLeastIn2,Class,Cluster37,Ward,df_LatDephtDistance,74274.0273106661
AtLeastIn2,Class,Cluster37,Ward,df_AbioticsDistance,70327.4122159257
AtLeastIn2,Class,Cluster37,Medoid,df_LatDephtDistance,80500.0380718392
AtLeastIn2,Class,Cluster37,Medoid,df_AbioticsDistance,76121.3101995482
AtLeastIn2,Class,Cluster38,Ward,df_LatDephtDistance,71622.2532710046
AtLeastIn2,Class,Cluster38,Ward,df_AbioticsDistance,67794.1028429388
AtLeastIn2,Class,Cluster38,Medoid,df_LatDephtDistance,80485.6522118392
AtLeastIn2,Class,Cluster38,Medoid,df_AbioticsDistance,76106.8062034747
AtLeastIn2,Class,Cluster39,Ward,df_LatDephtDistance,71000.6729285864
AtLeastIn2,Class,Cluster39,Ward,df_AbioticsDistance,67339.7418331151
AtLeastIn2,Class,Cluster39,Medoid,df_LatDephtDistance,80226.9462869565
AtLeastIn2,Class,Cluster39,Medoid,df_AbioticsDistance,75904.8182906833
AtLeastIn2,Class,Cluster40,Ward,df_LatDephtDistance,70488.5123495103
AtLeastIn2,Class,Cluster40,Ward,df_AbioticsDistance,67010.9443167617
AtLeastIn2,Class,Cluster40,Medoid,df_LatDephtDistance,79466.4885676263
AtLeastIn2,Class,Cluster40,Medoid,df_AbioticsDistance,75333.4963040475
AtLeastIn2,Class,Cluster41,Ward,df_LatDephtDistance,69948.9137168067
AtLeastIn2,Class,Cluster41,Ward,df_AbioticsDistance,66465.9501666738
AtLeastIn2,Class,Cluster41,Medoid,df_LatDephtDistance,69993.3335320393
AtLeastIn2,Class,Cluster41,Medoid,df_AbioticsDistance,66720.328067161
AtLeastIn2,Class,Cluster42,Ward,df_LatDephtDistance,66521.6445700033
AtLeastIn2,Class,Cluster42,Ward,df_AbioticsDistance,63048.8191994065
AtLeastIn2,Class,Cluster42,Medoid,df_LatDephtDistance,69232.8758127092
AtLeastIn2,Class,Cluster42,Medoid,df_AbioticsDistance,66149.0060805252
AtLeastIn2,Class,Cluster43,Ward,df_LatDephtDistance,65939.0638582862
AtLeastIn2,Class,Cluster43,Ward,df_AbioticsDistance,62578.9350674397
AtLeastIn2,Class,Cluster43,Medoid,df_LatDephtDistance,66123.2652813799
AtLeastIn2,Class,Cluster43,Medoid,df_AbioticsDistance,63077.9073198901
AtLeastIn2,Class,Cluster44,Ward,df_LatDephtDistance,65613.9619876763
AtLeastIn2,Class,Cluster44,Ward,df_AbioticsDistance,62449.3624029511
AtLeastIn2,Class,Cluster44,Medoid,df_LatDephtDistance,62312.5101043354
AtLeastIn2,Class,Cluster44,Medoid,df_AbioticsDistance,59200.1993702715
AtLeastIn2,Class,Cluster45,Ward,df_LatDephtDistance,52067.1766550745
AtLeastIn2,Class,Cluster45,Ward,df_AbioticsDistance,49223.6389652866
AtLeastIn2,Class,Cluster45,Medoid,df_LatDephtDistance,62162.4825155375
AtLeastIn2,Class,Cluster45,Medoid,df_AbioticsDistance,59048.5528189677
AtLeastIn2,Class,Cluster46,Ward,df_LatDephtDistance,51431.1457353604
AtLeastIn2,Class,Cluster46,Ward,df_AbioticsDistance,48899.8968193236
AtLeastIn2,Class,Cluster46,Medoid,df_LatDephtDistance,61676.548879745
AtLeastIn2,Class,Cluster46,Medoid,df_AbioticsDistance,58560.0989279355
AtLeastIn2,Class,Cluster47,Ward,df_LatDephtDistance,50665.8900134136
AtLeastIn2,Class,Cluster47,Ward,df_AbioticsDistance,48129.0932607429
AtLeastIn2,Class,Cluster47,Medoid,df_LatDephtDistance,61589.121587745
AtLeastIn2,Class,Cluster47,Medoid,df_AbioticsDistance,58471.6308030863
AtLeastIn2,Class,Cluster48,Ward,df_LatDephtDistance,50084.1931871571
AtLeastIn2,Class,Cluster48,Ward,df_AbioticsDistance,47545.445762193
AtLeastIn2,Class,Cluster48,Medoid,df_LatDephtDistance,60919.2394578477
AtLeastIn2,Class,Cluster48,Medoid,df_AbioticsDistance,57837.6699279878
AtLeastIn2,Class,Cluster49,Ward,df_LatDephtDistance,48221.4275938168
AtLeastIn2,Class,Cluster49,Ward,df_AbioticsDistance,45687.5182258457
AtLeastIn2,Class,Cluster49,Medoid,df_LatDephtDistance,55509.6001881738
AtLeastIn2,Class,Cluster49,Medoid,df_AbioticsDistance,52390.942459998
AtLeastIn2,Class,Cluster50,Ward,df_LatDephtDistance,47956.5836120514
AtLeastIn2,Class,Cluster50,Ward,df_AbioticsDistance,45419.7286017876
AtLeastIn2,Class,Cluster50,Medoid,df_LatDephtDistance,55100.9464311229
AtLeastIn2,Class,Cluster50,Medoid,df_AbioticsDistance,52090.9068994312
AtLeastIn2,Order,Cluster01,Ward,df_LatDephtDistance,4850881.03217741
AtLeastIn2,Order,Cluster01,Ward,df_AbioticsDistance,4700037.26008162
AtLeastIn2,Order,Cluster01,Medoid,df_LatDephtDistance,4850881.03217741
AtLeastIn2,Order,Cluster01,Medoid,df_AbioticsDistance,4700037.26008162
AtLeastIn2,Order,Cluster02,Ward,df_LatDephtDistance,1858533.92509151
AtLeastIn2,Order,Cluster02,Ward,df_AbioticsDistance,1748429.40520141
AtLeastIn2,Order,Cluster02,Medoid,df_LatDephtDistance,1876367.5830642
AtLeastIn2,Order,Cluster02,Medoid,df_AbioticsDistance,1764117.67549638
AtLeastIn2,Order,Cluster03,Ward,df_LatDephtDistance,1711076.07359034
AtLeastIn2,Order,Cluster03,Ward,df_AbioticsDistance,1642455.418345
AtLeastIn2,Order,Cluster03,Medoid,df_LatDephtDistance,1615387.17425798
AtLeastIn2,Order,Cluster03,Medoid,df_AbioticsDistance,1551881.57993298
AtLeastIn2,Order,Cluster04,Ward,df_LatDephtDistance,1292758.15745199
AtLeastIn2,Order,Cluster04,Ward,df_AbioticsDistance,1250165.57325904
AtLeastIn2,Order,Cluster04,Medoid,df_LatDephtDistance,844193.984541068
AtLeastIn2,Order,Cluster04,Medoid,df_AbioticsDistance,794435.382905683
AtLeastIn2,Order,Cluster05,Ward,df_LatDephtDistance,1261980.53084794
AtLeastIn2,Order,Cluster05,Ward,df_AbioticsDistance,1229723.69010279
AtLeastIn2,Order,Cluster05,Medoid,df_LatDephtDistance,748032.190802438
AtLeastIn2,Order,Cluster05,Medoid,df_AbioticsDistance,710620.997629789
AtLeastIn2,Order,Cluster06,Ward,df_LatDephtDistance,547924.13569518
AtLeastIn2,Order,Cluster06,Ward,df_AbioticsDistance,519989.237310342
AtLeastIn2,Order,Cluster06,Medoid,df_LatDephtDistance,539789.719614583
AtLeastIn2,Order,Cluster06,Medoid,df_AbioticsDistance,504874.375216962
AtLeastIn2,Order,Cluster07,Ward,df_LatDephtDistance,539869.624546659
AtLeastIn2,Order,Cluster07,Ward,df_AbioticsDistance,511902.16003947
AtLeastIn2,Order,Cluster07,Medoid,df_LatDephtDistance,470486.286577771
AtLeastIn2,Order,Cluster07,Medoid,df_AbioticsDistance,439232.985220169
AtLeastIn2,Order,Cluster08,Ward,df_LatDephtDistance,526110.837579051
AtLeastIn2,Order,Cluster08,Ward,df_AbioticsDistance,498362.850815663
AtLeastIn2,Order,Cluster08,Medoid,df_LatDephtDistance,355382.538429161
AtLeastIn2,Order,Cluster08,Medoid,df_AbioticsDistance,326780.31492143
AtLeastIn2,Order,Cluster09,Ward,df_LatDephtDistance,414073.851012028
AtLeastIn2,Order,Cluster09,Ward,df_AbioticsDistance,390446.719110929
AtLeastIn2,Order,Cluster09,Medoid,df_LatDephtDistance,350155.558785606
AtLeastIn2,Order,Cluster09,Medoid,df_AbioticsDistance,321562.045098243
AtLeastIn2,Order,Cluster10,Ward,df_LatDephtDistance,305614.548310858
AtLeastIn2,Order,Cluster10,Ward,df_AbioticsDistance,282859.27831594
AtLeastIn2,Order,Cluster10,Medoid,df_LatDephtDistance,319388.386646554
AtLeastIn2,Order,Cluster10,Medoid,df_AbioticsDistance,299114.534406587
AtLeastIn2,Order,Cluster11,Ward,df_LatDephtDistance,270178.063675869
AtLeastIn2,Order,Cluster11,Ward,df_AbioticsDistance,254992.771441178
AtLeastIn2,Order,Cluster11,Medoid,df_LatDephtDistance,317899.967138914
AtLeastIn2,Order,Cluster11,Medoid,df_AbioticsDistance,300986.091302065
AtLeastIn2,Order,Cluster12,Ward,df_LatDephtDistance,256888.818714624
AtLeastIn2,Order,Cluster12,Ward,df_AbioticsDistance,243711.09809885
AtLeastIn2,Order,Cluster12,Medoid,df_LatDephtDistance,261831.292670513
AtLeastIn2,Order,Cluster12,Medoid,df_AbioticsDistance,246408.84032312
AtLeastIn2,Order,Cluster13,Ward,df_LatDephtDistance,251826.295785693
AtLeastIn2,Order,Cluster13,Ward,df_AbioticsDistance,238775.192286392
AtLeastIn2,Order,Cluster13,Medoid,df_LatDephtDistance,260176.736592107
AtLeastIn2,Order,Cluster13,Medoid,df_AbioticsDistance,245029.329312841
AtLeastIn2,Order,Cluster14,Ward,df_LatDephtDistance,250375.895027196
AtLeastIn2,Order,Cluster14,Ward,df_AbioticsDistance,237660.880447428
AtLeastIn2,Order,Cluster14,Medoid,df_LatDephtDistance,246222.559935354
AtLeastIn2,Order,Cluster14,Medoid,df_AbioticsDistance,232839.73520353
AtLeastIn2,Order,Cluster15,Ward,df_LatDephtDistance,249760.474026361
AtLeastIn2,Order,Cluster15,Ward,df_AbioticsDistance,237058.776327408
AtLeastIn2,Order,Cluster15,Medoid,df_LatDephtDistance,247384.670496388
AtLeastIn2,Order,Cluster15,Medoid,df_AbioticsDistance,234178.533574493
AtLeastIn2,Order,Cluster16,Ward,df_LatDephtDistance,243707.714972563
AtLeastIn2,Order,Cluster16,Ward,df_AbioticsDistance,234657.530360239
AtLeastIn2,Order,Cluster16,Medoid,df_LatDephtDistance,227213.095679109
AtLeastIn2,Order,Cluster16,Medoid,df_AbioticsDistance,216031.229222948
AtLeastIn2,Order,Cluster17,Ward,df_LatDephtDistance,204525.943730794
AtLeastIn2,Order,Cluster17,Ward,df_AbioticsDistance,196253.822991451
AtLeastIn2,Order,Cluster17,Medoid,df_LatDephtDistance,222114.809072041
AtLeastIn2,Order,Cluster17,Medoid,df_AbioticsDistance,212008.306940158
AtLeastIn2,Order,Cluster18,Ward,df_LatDephtDistance,198023.776100773
AtLeastIn2,Order,Cluster18,Ward,df_AbioticsDistance,190617.931951007
AtLeastIn2,Order,Cluster18,Medoid,df_LatDephtDistance,220611.586760614
AtLeastIn2,Order,Cluster18,Medoid,df_AbioticsDistance,211107.057661613
AtLeastIn2,Order,Cluster19,Ward,df_LatDephtDistance,184491.540995236
AtLeastIn2,Order,Cluster19,Ward,df_AbioticsDistance,177953.118827968
AtLeastIn2,Order,Cluster19,Medoid,df_LatDephtDistance,214888.383529003
AtLeastIn2,Order,Cluster19,Medoid,df_AbioticsDistance,206345.509227284
AtLeastIn2,Order,Cluster20,Ward,df_LatDephtDistance,181747.12731013
AtLeastIn2,Order,Cluster20,Ward,df_AbioticsDistance,175708.056599891
AtLeastIn2,Order,Cluster20,Medoid,df_LatDephtDistance,212882.524502679
AtLeastIn2,Order,Cluster20,Medoid,df_AbioticsDistance,204326.52088931
AtLeastIn2,Order,Cluster21,Ward,df_LatDephtDistance,161908.31421234
AtLeastIn2,Order,Cluster21,Ward,df_AbioticsDistance,155837.986240202
AtLeastIn2,Order,Cluster21,Medoid,df_LatDephtDistance,214158.935758871
AtLeastIn2,Order,Cluster21,Medoid,df_AbioticsDistance,206653.356502182
AtLeastIn2,Order,Cluster22,Ward,df_LatDephtDistance,159702.046703372
AtLeastIn2,Order,Cluster22,Ward,df_AbioticsDistance,153626.463613672
AtLeastIn2,Order,Cluster22,Medoid,df_LatDephtDistance,191374.165212061
AtLeastIn2,Order,Cluster22,Medoid,df_AbioticsDistance,184368.125002964
AtLeastIn2,Order,Cluster23,Ward,df_LatDephtDistance,159133.169818405
AtLeastIn2,Order,Cluster23,Ward,df_AbioticsDistance,153055.822923799
AtLeastIn2,Order,Cluster23,Medoid,df_LatDephtDistance,185673.700851227
AtLeastIn2,Order,Cluster23,Medoid,df_AbioticsDistance,178958.266945091
AtLeastIn2,Order,Cluster24,Ward,df_LatDephtDistance,154857.995811578
AtLeastIn2,Order,Cluster24,Ward,df_AbioticsDistance,149763.238701905
AtLeastIn2,Order,Cluster24,Medoid,df_LatDephtDistance,185571.209083713
AtLeastIn2,Order,Cluster24,Medoid,df_AbioticsDistance,178854.629398316
AtLeastIn2,Order,Cluster25,Ward,df_LatDephtDistance,151233.200274571
AtLeastIn2,Order,Cluster25,Ward,df_AbioticsDistance,146514.952815468
AtLeastIn2,Order,Cluster25,Medoid,df_LatDephtDistance,162162.379230529
AtLeastIn2,Order,Cluster25,Medoid,df_AbioticsDistance,155657.26381266
AtLeastIn2,Order,Cluster26,Ward,df_LatDephtDistance,150452.698603309
AtLeastIn2,Order,Cluster26,Ward,df_AbioticsDistance,145726.32325268
AtLeastIn2,Order,Cluster26,Medoid,df_LatDephtDistance,149983.813368839
AtLeastIn2,Order,Cluster26,Medoid,df_AbioticsDistance,143545.233418569
AtLeastIn2,Order,Cluster27,Ward,df_LatDephtDistance,114137.517053001
AtLeastIn2,Order,Cluster27,Ward,df_AbioticsDistance,109702.037544539
AtLeastIn2,Order,Cluster27,Medoid,df_LatDephtDistance,148789.754178355
AtLeastIn2,Order,Cluster27,Medoid,df_AbioticsDistance,142346.486700129
AtLeastIn2,Order,Cluster28,Ward,df_LatDephtDistance,113251.451373144
AtLeastIn2,Order,Cluster28,Ward,df_AbioticsDistance,108921.632743457
AtLeastIn2,Order,Cluster28,Medoid,df_LatDephtDistance,147880.105462675
AtLeastIn2,Order,Cluster28,Medoid,df_AbioticsDistance,142006.787032222
AtLeastIn2,Order,Cluster29,Ward,df_LatDephtDistance,97315.3571150372
AtLeastIn2,Order,Cluster29,Ward,df_AbioticsDistance,93533.7926219144
AtLeastIn2,Order,Cluster29,Medoid,df_LatDephtDistance,147713.661154621
AtLeastIn2,Order,Cluster29,Medoid,df_AbioticsDistance,141915.141350862
AtLeastIn2,Order,Cluster30,Ward,df_LatDephtDistance,94467.9348341395
AtLeastIn2,Order,Cluster30,Ward,df_AbioticsDistance,90715.5433827089
AtLeastIn2,Order,Cluster30,Medoid,df_LatDephtDistance,145076.993259587
AtLeastIn2,Order,Cluster30,Medoid,df_AbioticsDistance,139548.093090125
AtLeastIn2,Order,Cluster31,Ward,df_LatDephtDistance,93878.5018965317
AtLeastIn2,Order,Cluster31,Ward,df_AbioticsDistance,90194.2851233671
AtLeastIn2,Order,Cluster31,Medoid,df_LatDephtDistance,144923.222537291
AtLeastIn2,Order,Cluster31,Medoid,df_AbioticsDistance,139490.357443112
AtLeastIn2,Order,Cluster32,Ward,df_LatDephtDistance,93393.6799595695
AtLeastIn2,Order,Cluster32,Ward,df_AbioticsDistance,89808.9087633401
AtLeastIn2,Order,Cluster32,Medoid,df_LatDephtDistance,140688.303007989
AtLeastIn2,Order,Cluster32,Medoid,df_AbioticsDistance,135606.623304914
AtLeastIn2,Order,Cluster33,Ward,df_LatDephtDistance,92805.6753508133
AtLeastIn2,Order,Cluster33,Ward,df_AbioticsDistance,89215.3136888525
AtLeastIn2,Order,Cluster33,Medoid,df_LatDephtDistance,140539.898507989
AtLeastIn2,Order,Cluster33,Medoid,df_AbioticsDistance,135456.822295057
AtLeastIn2,Order,Cluster34,Ward,df_LatDephtDistance,91754.6920097615
AtLeastIn2,Order,Cluster34,Ward,df_AbioticsDistance,88363.1281352121
AtLeastIn2,Order,Cluster34,Medoid,df_LatDephtDistance,140516.462729825
AtLeastIn2,Order,Cluster34,Medoid,df_AbioticsDistance,135440.704232557
AtLeastIn2,Order,Cluster35,Ward,df_LatDephtDistance,91326.5884769583
AtLeastIn2,Order,Cluster35,Ward,df_AbioticsDistance,88062.565841539
AtLeastIn2,Order,Cluster35,Medoid,df_LatDephtDistance,129319.741777931
AtLeastIn2,Order,Cluster35,Medoid,df_AbioticsDistance,124654.314923641
AtLeastIn2,Order,Cluster36,Ward,df_LatDephtDistance,90530.4216932358
AtLeastIn2,Order,Cluster36,Ward,df_AbioticsDistance,87365.3004451813
AtLeastIn2,Order,Cluster36,Medoid,df_LatDephtDistance,129270.037957931
AtLeastIn2,Order,Cluster36,Medoid,df_AbioticsDistance,124604.202792586
AtLeastIn2,Order,Cluster37,Ward,df_LatDephtDistance,85713.7768959005
AtLeastIn2,Order,Cluster37,Ward,df_AbioticsDistance,82515.0923508829
AtLeastIn2,Order,Cluster37,Medoid,df_LatDephtDistance,129249.105857931
AtLeastIn2,Order,Cluster37,Medoid,df_AbioticsDistance,124583.098588727
AtLeastIn2,Order,Cluster38,Ward,df_LatDephtDistance,85004.6077282295
AtLeastIn2,Order,Cluster38,Ward,df_AbioticsDistance,81897.6109431801
AtLeastIn2,Order,Cluster38,Medoid,df_LatDephtDistance,126722.351837786
AtLeastIn2,Order,Cluster38,Medoid,df_AbioticsDistance,122187.068906635
AtLeastIn2,Order,Cluster39,Ward,df_LatDephtDistance,82687.6769736507
AtLeastIn2,Order,Cluster39,Ward,df_AbioticsDistance,79666.2289719391
AtLeastIn2,Order,Cluster39,Medoid,df_LatDephtDistance,126425.270351205
AtLeastIn2,Order,Cluster39,Medoid,df_AbioticsDistance,121895.473672584
AtLeastIn2,Order,Cluster40,Ward,df_LatDephtDistance,76442.9536763687
AtLeastIn2,Order,Cluster40,Ward,df_AbioticsDistance,73585.0094975155
AtLeastIn2,Order,Cluster40,Medoid,df_LatDephtDistance,126292.820318238
AtLeastIn2,Order,Cluster40,Medoid,df_AbioticsDistance,121761.52886099
AtLeastIn2,Order,Cluster41,Ward,df_LatDephtDistance,75645.2640763687
AtLeastIn2,Order,Cluster41,Ward,df_AbioticsDistance,72778.1815986656
AtLeastIn2,Order,Cluster41,Medoid,df_LatDephtDistance,126203.551771826
AtLeastIn2,Order,Cluster41,Medoid,df_AbioticsDistance,121693.452845279
AtLeastIn2,Order,Cluster42,Ward,df_LatDephtDistance,59296.1180666347
AtLeastIn2,Order,Cluster42,Ward,df_AbioticsDistance,56436.0226280262
AtLeastIn2,Order,Cluster42,Medoid,df_LatDephtDistance,126153.629271826
AtLeastIn2,Order,Cluster42,Medoid,df_AbioticsDistance,121643.052805989
AtLeastIn2,Order,Cluster43,Ward,df_LatDephtDistance,58436.778995807
AtLeastIn2,Order,Cluster43,Ward,df_AbioticsDistance,55569.3263923806
AtLeastIn2,Order,Cluster43,Medoid,df_LatDephtDistance,125985.27868804
AtLeastIn2,Order,Cluster43,Medoid,df_AbioticsDistance,121472.852670617
AtLeastIn2,Order,Cluster44,Ward,df_LatDephtDistance,58227.1673119951
AtLeastIn2,Order,Cluster44,Ward,df_AbioticsDistance,55359.9788356011
AtLeastIn2,Order,Cluster44,Medoid,df_LatDephtDistance,125430.060848863
AtLeastIn2,Order,Cluster44,Medoid,df_AbioticsDistance,120993.682377042
AtLeastIn2,Order,Cluster45,Ward,df_LatDephtDistance,55843.7845407529
AtLeastIn2,Order,Cluster45,Ward,df_AbioticsDistance,53366.3964231892
AtLeastIn2,Order,Cluster45,Medoid,df_LatDephtDistance,123206.280687857
AtLeastIn2,Order,Cluster45,Medoid,df_AbioticsDistance,118753.007501166
AtLeastIn2,Order,Cluster46,Ward,df_LatDephtDistance,55662.1667387529
AtLeastIn2,Order,Cluster46,Ward,df_AbioticsDistance,53182.8569779642
AtLeastIn2,Order,Cluster46,Medoid,df_LatDephtDistance,111604.865518157
AtLeastIn2,Order,Cluster46,Medoid,df_AbioticsDistance,107686.051212128
AtLeastIn2,Order,Cluster47,Ward,df_LatDephtDistance,55463.7887387529
AtLeastIn2,Order,Cluster47,Ward,df_AbioticsDistance,52982.5557654079
AtLeastIn2,Order,Cluster47,Medoid,df_LatDephtDistance,106843.81364408
AtLeastIn2,Order,Cluster47,Medoid,df_AbioticsDistance,102957.476975147
AtLeastIn2,Order,Cluster48,Ward,df_LatDephtDistance,45806.0175086569
AtLeastIn2,Order,Cluster48,Ward,df_AbioticsDistance,43269.3229857714
AtLeastIn2,Order,Cluster48,Medoid,df_LatDephtDistance,100811.300524966
AtLeastIn2,Order,Cluster48,Medoid,df_AbioticsDistance,96737.3595594518
AtLeastIn2,Order,Cluster49,Ward,df_LatDephtDistance,45541.1735268916
AtLeastIn2,Order,Cluster49,Ward,df_AbioticsDistance,43001.5333617134
AtLeastIn2,Order,Cluster49,Medoid,df_LatDephtDistance,100629.682722966
AtLeastIn2,Order,Cluster49,Medoid,df_AbioticsDistance,96553.8201142268
AtLeastIn2,Order,Cluster50,Ward,df_LatDephtDistance,45461.2841615829
AtLeastIn2,Order,Cluster50,Ward,df_AbioticsDistance,42925.2362079099
AtLeastIn2,Order,Cluster50,Medoid,df_LatDephtDistance,100347.10209542
AtLeastIn2,Order,Cluster50,Medoid,df_AbioticsDistance,96271.9506194867
AtLeastIn2,Family,Cluster01,Ward,df_LatDephtDistance,4850881.03217741
