ASV_ID,taxonomy,P16N.S04.N01,P16N.S04.N02,P16N.S04.N04,P16N.S04.N05,P16N.S04.N06,P16N.S04.N08,P16N.S04.N11,P16N.S04.N12,P16N.S08.N03,P16N.S08.N04,P16N.S08.N05,P16N.S08.N06,P16N.S08.N08,P16N.S08.N11,P16N.S08.N12,P16N.S12.N01,P16N.S12.N03,P16N.S12.N04,P16N.S12.N05,P16N.S12.N06,P16N.S12.N08,P16N.S12.N11,P16N.S12.N12,P16N.S18.N01,P16N.S18.N03,P16N.S18.N04,P16N.S18.N05,P16N.S18.N06,P16N.S18.N08,P16N.S18.N11,P16N.S18.N12,P16N.S21.N01,P16N.S21.N03,P16N.S21.N04,P16N.S21.N05,P16N.S21.N06,P16N.S21.N08,P16N.S21.N11,P16N.S21.N12,P16N.S26.N01,P16N.S26.N03,P16N.S26.N04,P16N.S26.N05,P16N.S26.N06,P16N.S26.N11,P16N.S26.N12,P16N.S32.N01,P16N.S32.N03,P16N.S32.N04,P16N.S32.N05,P16N.S32.N06,P16N.S32.N08,P16N.S32.N11,P16N.S32.N12,P16N.S36.N01,P16N.S36.N03,P16N.S36.N04,P16N.S36.N05,P16N.S36.N06,P16N.S36.N08,P16N.S36.N11,P16N.S36.N12,P16N.S40.N02,P16N.S40.N03,P16N.S40.N04,P16N.S40.N05,P16N.S40.N06,P16N.S40.N09,P16N.S40.N10,P16N.S47.N01,P16N.S47.N03.200731.run063,P16N.S47.N05.200731.run063,P16N.S47.N06.200731.run063,P16N.S47.N08.200731.run063,P16N.S47.N11.200731.run063,P16N.S47.N12.200731.run063,P16N.S51.N01,P16N.S51.N03,P16N.S51.N04,P16N.S51.N05,P16N.S51.N06,P16N.S51.N08,P16N.S51.N11,P16N.S51.N12,P16N.S55.N01,P16N.S55.N03,P16N.S55.N04,P16N.S55.N05,P16N.S55.N06,P16N.S55.N08,P16N.S55.N11,P16N.S55.N12,P16N.S61.N01,P16N.S61.N03,P16N.S61.N04,P16N.S61.N05,P16N.S61.N08,P16N.S61.N11,P16N.S61.N12,P16N.S66.N01,P16N.S66.N03,P16N.S66.N04,P16N.S66.N05,P16N.S66.N06,P16N.S66.N08,P16N.S66.N11,P16N.S66.N12,P16N.S72.N01,P16N.S72.N03,P16N.S72.N04,P16N.S72.N05,P16N.S72.N06,P16N.S72.N08,P16N.S72.N11,P16N.S72.N12,P16S.S05.N03,P16S.S05.N05,P16S.S05.N08,P16S.S05.N10,P16S.S05.N11,P16S.S05.N12,P16S.S05.N14,P16S.S05.N15,P16S.S104.N21,P16S.S104.N23,P16S.S104.N25,P16S.S104.N27,P16S.S104.N28,P16S.S104.N29,P16S.S104.N30,P16S.S104.N31,P16S.S15.N03,P16S.S15.N05,P16S.S15.N08,P16S.S15.N09,P16S.S15.N10,P16S.S15.N11,P16S.S15.N12,P16S.S15.N15,P16S.S33.N03,P16S.S33.N05,P16S.S33.N08,P16S.S33.N09,P16S.S33.N10,P16S.S33.N11,P16S.S33.N12,P16S.S33.N15,P16S.S47.N03,P16S.S47.N04,P16S.S47.N05,P16S.S47.N08,P16S.S47.N09,P16S.S47.N10,P16S.S47.N12,P16S.S47.N14,P16S.S70.N26,P16S.S70.N28,P16S.S70.N30,P16S.S70.N32,P16S.S70.N33,P16S.S70.N34,P16S.S70.N35,P16S.S70.N36,P16S.S76.N26,P16S.S76.N28,P16S.S76.N30,P16S.S76.N32,P16S.S76.N33,P16S.S76.N34,P16S.S76.N35,P16S.S76.N36,P16S.S84.N19,P16S.S84.N21,P16S.S84.N23,P16S.S84.N25,P16S.S84.N26,P16S.S84.N28,P16S.S84.N29,P16S.S84.N31,P16S.S90.N20,P16S.S90.N22,P16S.S90.N24,P16S.S90.N26,P16S.S90.N27,P16S.S90.N28,P16S.S90.N29,P16S.S90.N30,P16S.S96.N18,P16S.S96.N20,P16S.S96.N23,P16S.S96.N24,P16S.S96.N25,P16S.S96.N26,P16S.S96.N27,P16S.S96.N28,Taxonomy.modified,PG,SG1,Kingdom,Supergroup,Division,Class,Order,Family,Genus,Species
80539221029ebe48d2766f4ea8b00ce8,Eukaryota; Rhizaria; Radiolaria; Polycystinea; Spumellaria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000276959,0.000115175,0,0,0,0,0,0,0,0.00042053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00064747,0,0,0.000136389,0.000119893,0,0,0,0,0,0,0.000401594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000185126,0.000701005,0.000719048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000212781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.23e-05,0,0,0,0,0,0,0,0.000413285,9.13e-05,0,0,0,0,0,0,0.00039741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kingdom_Eukaryota; Supergroup_Rhizaria; Division_Radiolaria; Class_Polycystinea; Order_Spumellaria,Radiolaria 18S,Spumellaria,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Spumellaria,Order_Spumellaria,Order_Spumellaria,Order_Spumellaria
cd74ef380d5bbfdd55d136d0d5e77362,Eukaryota; Alveolata; Ciliophora; Ciliophora_X; Ciliophora_XX; Ciliophora_XXX; Mesodinium; Mesodinium_sp.,0,0,0,0,0,0,0,0,0,0,0,0.000229869,0,0,0,0,0,0,0,0,0.000352889,0,0,0,0,0,0,0,0.000555998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000145767,0,0,0,0,0,0.000718702,3.89e-05,0,0,0,0,0,0,0,0,4.39e-05,0,0,0,0,0,0,5.94e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000281918,0,0,0,8.33e-05,0.00029707,0,0,0,0,0,0,0,0,0,0,9.08e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kingdom_Eukaryota; Supergroup_Alveolata; Division_Ciliophora; Class_Ciliophora_X; Order_Ciliophora_XX; Family_Ciliophora_XXX; Genus_Mesodinium; Species_Mesodinium_sp.,Ciliate 18S,Unassigned Ciliate,Eukaryota,Alveolata,Ciliophora,Ciliophora_X,Ciliophora_XX,Ciliophora_XXX,Mesodinium,Mesodinium_sp.
b870860bb361770b2ac934b0eff504f2,Eukaryota; Rhizaria; Radiolaria; Polycystinea; Spumellaria; Excentroconchidae; Excentroconchidae_X; Excentroconchidae_X_sp.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000335118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.26e-05,0,0,0,0,0.000336685,0.000718623,0,0,0,0,0,0,0,0,0.000650106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kingdom_Eukaryota; Supergroup_Rhizaria; Division_Radiolaria; Class_Polycystinea; Order_Spumellaria; Family_Excentroconchidae; Genus_Excentroconchidae_X; Species_Excentroconchidae_X_sp.,Radiolaria 18S,Spumellaria,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Spumellaria,Excentroconchidae,Excentroconchidae_X,Excentroconchidae_X_sp.
c0fbf950f8bb30449edd96413bc56741,Eukaryota; Rhizaria; Radiolaria; Polycystinea; Spumellaria; Spumellaria_6; Spumellaria_6_X; Spumellaria_6_X_sp.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.46e-05,0,0,0,0,0,0,0,0.000142782,0.000580254,0,0,0,0,0,0,0.000716515,0.000185958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kingdom_Eukaryota; Supergroup_Rhizaria; Division_Radiolaria; Class_Polycystinea; Order_Spumellaria; Family_Spumellaria_6; Genus_Spumellaria_6_X; Species_Spumellaria_6_X_sp.,Radiolaria 18S,Spumellaria,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Spumellaria,Spumellaria_6,Spumellaria_6_X,Spumellaria_6_X_sp.
45b8034cce632a5d96aaf377e56ecacb,Eukaryota; Rhizaria; Radiolaria; Polycystinea; Spumellaria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000715737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kingdom_Eukaryota; Supergroup_Rhizaria; Division_Radiolaria; Class_Polycystinea; Order_Spumellaria,Radiolaria 18S,Spumellaria,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Spumellaria,Order_Spumellaria,Order_Spumellaria,Order_Spumellaria
7d6aec21b52a42fdcca16a626d9d86d5,Eukaryota; Opisthokonta; Metazoa; Urochordata; Urochordata_X; Ascidiacea; Salpa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000713201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000254911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kingdom_Eukaryota; Supergroup_Opisthokonta; Division_Metazoa; Class_Urochordata; Order_Urochordata_X; Family_Ascidiacea; Genus_Salpa,Other Metazoa 18S,Other Metazoa 18S,Eukaryota,Opisthokonta,Metazoa,Urochordata,Urochordata_X,Ascidiacea,Salpa,Genus_Salpa
dd0872a77af57f23e40750b256a0adb4,Eukaryota; Rhizaria; Radiolaria; Polycystinea; Spumellaria,0,0,0.000670813,0.000711743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000310786,0.000561425,0,0,0,0,0,0,0,0,0.000210845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kingdom_Eukaryota; Supergroup_Rhizaria; Division_Radiolaria; Class_Polycystinea; Order_Spumellaria,Radiolaria 18S,Spumellaria,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Spumellaria,Order_Spumellaria,Order_Spumellaria,Order_Spumellaria
87effc81476f7b561d5ff0c8a127eac6,Eukaryota; Rhizaria; Radiolaria; RAD-B; RAD-B_X; RAD-B_X_Group-Ic; RAD-B_X_Group-Ic_X; RAD-B_X_Group-Ic_X_sp.,0,0,0.000320824,0.000355871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000316202,0.000392099,0,0,0,0,0,0,0,0.000296532,0,0,0,0,0,0.00042552,0,0,0,0,0,0,0,0,0,0,0,0,0.000284887,0.000314398,0,0,0,0,0,0,0,0.000204121,0,0,0,0,0,0.000141257,0,0,0,0,0,0,0,0,0.000204925,0,0,0,0,0,0,0.000624035,0,0,0,0,0,0,0,0,0.000600882,0,0,0,0,0,0.000709649,0,0.000308164,0,0,0,0,0.000486452,0,0,0,0,0,0,0,0.00051595,0,0,0,0,0,0,0,0,0,0,0,0,0.000299978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000456477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.38e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kingdom_Eukaryota; Supergroup_Rhizaria; Division_Radiolaria; Class_RAD-B; Order_RAD-B_X; Family_RAD-B_X_Group-Ic; Genus_RAD-B_X_Group-Ic_X; Species_RAD-B_X_Group-Ic_X_sp.,Radiolaria 18S,Rad-ABC,Eukaryota,Rhizaria,Radiolaria,RAD-B,RAD-B_X,RAD-B_X_Group-Ic,RAD-B_X_Group-Ic_X,RAD-B_X_Group-Ic_X_sp.
d2ea64dcab77b2c6f642b863ecc5ddb1,Eukaryota; Rhizaria; Radiolaria; Polycystinea; Nassellaria; Sphaerozoidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000709268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kingdom_Eukaryota; Supergroup_Rhizaria; Division_Radiolaria; Class_Polycystinea; Order_Nassellaria; Family_Sphaerozoidae,Radiolaria 18S,Nassellaria,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Nassellaria,Sphaerozoidae,Family_Sphaerozoidae,Family_Sphaerozoidae
12a31625be6a2c8f70b71d8414a8113d,Eukaryota; Alveolata; Ciliophora; Spirotrichea; Strombidiida_E; Strombidiida_E_X; Strombidiida_E_XX; Strombidiida_E_XX_sp.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000708962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kingdom_Eukaryota; Supergroup_Alveolata; Division_Ciliophora; Class_Spirotrichea; Order_Strombidiida_E; Family_Strombidiida_E_X; Genus_Strombidiida_E_XX; Species_Strombidiida_E_XX_sp.,Ciliate 18S,Spirotrichea,Eukaryota,Alveolata,Ciliophora,Spirotrichea,Strombidiida_E,Strombidiida_E_X,Strombidiida_E_XX,Strombidiida_E_XX_sp.
358728a6041a3e65a387305b45bda3d6,Eukaryota; Rhizaria; Radiolaria; Polycystinea; Nassellaria; Triospyrididae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000140747,0.000478173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000287435,0.000699646,0.000565586,0,0,0,0,0,9.79e-05,8.37e-05,0.000549918,0,0,0,0,0,0.000708596,3.78e-05,0,0,0,0,0,0,Kingdom_Eukaryota; Supergroup_Rhizaria; Division_Radiolaria; Class_Polycystinea; Order_Nassellaria; Family_Triospyrididae,Radiolaria 18S,Nassellaria,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Nassellaria,Triospyrididae,Family_Triospyrididae,Family_Triospyrididae
627ee5dccfd9d02283494a2389061d4f,Eukaryota; Alveolata; Ciliophora; Spirotrichea; Strombidiida_B; Strombidiida_B_X; Strombidiida_B_XX; Strombidiida_B_XX_sp.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000219095,0.000163607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000471972,0.000708587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kingdom_Eukaryota; Supergroup_Alveolata; Division_Ciliophora; Class_Spirotrichea; Order_Strombidiida_B; Family_Strombidiida_B_X; Genus_Strombidiida_B_XX; Species_Strombidiida_B_XX_sp.,Ciliate 18S,Spirotrichea,Eukaryota,Alveolata,Ciliophora,Spirotrichea,Strombidiida_B,Strombidiida_B_X,Strombidiida_B_XX,Strombidiida_B_XX_sp.
4438c9d228ab933c09de48f92758d154,Eukaryota; Alveolata; Dinoflagellata; Dinophyceae; Gymnodiniales; Gymnodiniaceae; Gyrodinium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000706712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kingdom_Eukaryota; Supergroup_Alveolata; Division_Dinoflagellata; Class_Dinophyceae; Order_Gymnodiniales; Family_Gymnodiniaceae; Genus_Gyrodinium,Heterotrophic Dinoflagellate 18S,Heterotrophic Dinoflagellate 18S,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gyrodinium,Genus_Gyrodinium
ff8c3ba8839bb819ca5f273c51067d55,Eukaryota; Rhizaria; Radiolaria; Polycystinea; Nassellaria; Sphaerozoidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000705179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kingdom_Eukaryota; Supergroup_Rhizaria; Division_Radiolaria; Class_Polycystinea; Order_Nassellaria; Family_Sphaerozoidae,Radiolaria 18S,Nassellaria,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Nassellaria,Sphaerozoidae,Family_Sphaerozoidae,Family_Sphaerozoidae
046693b3cffbecebee7a12862e54a809,Eukaryota; Rhizaria; Radiolaria; Polycystinea; Nassellaria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000702671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000179615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kingdom_Eukaryota; Supergroup_Rhizaria; Division_Radiolaria; Class_Polycystinea; Order_Nassellaria,Radiolaria 18S,Nassellaria,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Nassellaria,Order_Nassellaria,Order_Nassellaria,Order_Nassellaria
0b4b571145290d12c4f723f92e769fed,Eukaryota; Rhizaria; Radiolaria; Polycystinea; Spumellaria; Astrosphaeridae; Astrosphaera; Astrosphaera_hexagonalis,0,0,0,0,0.000701649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kingdom_Eukaryota; Supergroup_Rhizaria; Division_Radiolaria; Class_Polycystinea; Order_Spumellaria; Family_Astrosphaeridae; Genus_Astrosphaera; Species_Astrosphaera_hexagonalis,Radiolaria 18S,Spumellaria,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Spumellaria,Astrosphaeridae,Astrosphaera,Astrosphaera_hexagonalis
70e5cf869329d891a56e9d6a2d0cd7a4,Eukaryota; Rhizaria; Radiolaria; Polycystinea; Nassellaria; Sphaerozoidae; Sphaerozoum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000270785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000701005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kingdom_Eukaryota; Supergroup_Rhizaria; Division_Radiolaria; Class_Polycystinea; Order_Nassellaria; Family_Sphaerozoidae; Genus_Sphaerozoum,Radiolaria 18S,Nassellaria,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Nassellaria,Sphaerozoidae,Sphaerozoum,Genus_Sphaerozoum
99cd48fb3f46bbffd029a78e38145c9f,Eukaryota; Rhizaria; Radiolaria; RAD-C; RAD-C_X; RAD-C_Xb; RAD-C_Xb_X; RAD-C_Xb_X_sp.,0,0,0,0,0,0,0,0,0,0.000700821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000240823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kingdom_Eukaryota; Supergroup_Rhizaria; Division_Radiolaria; Class_RAD-C; Order_RAD-C_X; Family_RAD-C_Xb; Genus_RAD-C_Xb_X; Species_RAD-C_Xb_X_sp.,Radiolaria 18S,Rad-ABC,Eukaryota,Rhizaria,Radiolaria,RAD-C,RAD-C_X,RAD-C_Xb,RAD-C_Xb_X,RAD-C_Xb_X_sp.
